s_m,s_meas_m,R_kN,q_kPa,q_over_qVesic,ds_mm,wall_s
0.108775,0.108775,7617.09702,1904.27425,2.98720299,0.1,5521.425
0.108875,0.108875,7621.11281,1905.2782,2.98877787,0.1,5528.37095
0.108975,0.108975,7625.12732,1906.28183,2.99035224,0.2,5535.47764
0.109175,0.109175,7633.14983,1908.28746,2.99349844,0.2,5544.57699
0.109275,0.109275,7637.16185,1909.29046,2.99507183,0.1,5572.2869
0.109375,0.109375,7641.17186,1910.29296,2.99664444,0.1,5579.50234
0.109475,0.109475,7645.18051,1911.29513,2.99821652,0.1,5586.60911
0.109575,0.109575,7649.18453,1912.29613,2.99978678,0.1,5593.57317
0.109675,0.109675,7653.18797,1913.29699,3.00135681,0.2,5600.52386
0.109775,0.109775,7657.19044,1914.29761,3.00292646,0.1,5629.7328
0.109875,0.109875,7661.19077,1915.29769,3.00449528,0.1,5635.66357
0.109975,0.109975,7665.19035,1916.29759,3.00606379,0.1,5641.42334
0.110075,0.110075,7669.18864,1917.29716,3.00763181,0.1,5647.94032
0.110175,0.110175,7673.18628,1918.29657,3.00919956,0.2,5654.9269
0.110275,0.110275,7677.18366,1919.29592,3.01076722,0.1,5683.59406
0.110375,0.110375,7681.18091,1920.29523,3.01233482,0.1,5690.54817
0.110475,0.110475,7685.17712,1921.29428,3.01390202,0.1,5697.04799
0.110575,0.110575,7689.17209,1922.29302,3.01546873,0.1,5704.124
0.110675,0.110675,7693.16461,1923.29115,3.01703448,0.2,5711.18628
0.110775,0.110775,7697.15568,1924.28892,3.01859966,0.1,5739.54924
0.110875,0.110875,7701.14724,1925.28681,3.02016503,0.1,5745.90422
0.110975,0.110975,7705.13808,1926.28452,3.02173013,0.1,5752.35451
0.111075,0.111075,7709.12604,1927.28151,3.02329409,0.1,5758.69468
0.111175,0.111175,7713.11278,1928.27819,3.02485757,0.2,5765.75713
0.111275,0.111275,7717.09752,1929.27438,3.02642027,0.1,5793.77041
0.111375,0.111375,7721.08115,1930.27029,3.02798253,0.1,5801.34416
0.111475,0.111475,7725.06227,1931.26557,3.02954381,0.1,5808.32615
0.111575,0.111575,7729.04199,1932.2605,3.03110454,0.1,5814.83153
0.111675,0.111675,7733.02131,1933.25533,3.03266511,0.2,5821.9304
0.111775,0.111775,7736.99904,1934.24976,3.03422506,0.1,5850.12706
0.111875,0.111875,7740.97465,1935.24366,3.03578418,0.1,5857.92747
0.111975,0.111975,7744.94888,1936.23722,3.03734276,0.1,5864.92998
0.112075,0.112075,7748.92139,1937.23035,3.03890066,0.1,5871.4576
0.112175,0.112175,7752.89274,1938.22318,3.04045811,0.2,5877.84682
0.112275,0.112275,7756.86397,1939.21599,3.04201551,0.1,5904.68353
0.112375,0.112375,7760.83328,1940.20832,3.04357216,0.1,5912.2003
0.112475,0.112475,7764.80126,1941.20032,3.04512828,0.1,5918.74676
0.112575,0.112575,7768.76775,1942.19194,3.04668382,0.1,5925.846
0.112675,0.112675,7772.73217,1943.18304,3.04823855,0.2,5932.9228
0.112775,0.112775,7776.69483,1944.17371,3.04979259,0.1,5962.68393
0.112875,0.112875,7780.65486,1945.16371,3.0513456,0.1,5969.22325
0.112975,0.112975,7784.61121,1946.1528,3.05289717,0.1,5975.62863
0.113075,0.113075,7788.5631,1947.14077,3.05444698,0.1,5982.7558
0.113175,0.113175,7792.51382,1948.12845,3.05599634,0.2,5988.53702
0.113275,0.113275,7796.464,1949.116,3.05754548,0.1,6016.6725
0.113375,0.113375,7800.41371,1950.10343,3.05909445,0.1,6023.15146
0.113475,0.113475,7804.36045,1951.09011,3.06064224,0.1,6029.20794
0.113575,0.113575,7808.30445,1952.07611,3.06218896,0.1,6034.93223
0.113675,0.113675,7812.24684,1953.06171,3.06373505,0.2,6041.92291
0.113775,0.113775,7816.18586,1954.04647,3.06527982,0.1,6069.5983
0.113875,0.113875,7820.12138,1955.03035,3.06682322,0.1,6076.07834
0.113975,0.113975,7824.05237,1956.01309,3.06836484,0.1,6081.80436
0.114075,0.114075,7827.98103,1956.99526,3.06990554,0.1,6087.74931
0.114175,0.114175,7831.90803,1957.97701,3.0714456,0.2,6094.78162
0.114375,0.114375,7839.75281,1959.9382,3.07452209,0.2,6104.84647
0.114575,0.114575,7847.59317,1961.89829,3.07759685,0.2,6111.82837
0.114775,0.114775,7855.42612,1963.85653,3.0806687,0.2,6118.76525
0.114975,0.114975,7863.24009,1965.81002,3.08373312,0.2,6125.84491
0.115175,0.115175,7871.04958,1967.7624,3.08679577,0.4,6132.88205
0.115375,0.115375,7878.85485,1969.71371,3.08985677,0.2,6163.04915
0.115575,0.115575,7886.64671,1971.66168,3.09291251,0.2,6170.05525
0.115775,0.115775,7894.42494,1973.60623,3.0959629,0.2,6177.72491
0.115975,0.115975,7902.19734,1975.54934,3.09901101,0.2,6184.92184
0.116175,0.116175,7909.96243,1977.49061,3.10205625,0.4,6191.8031
0.116375,0.116375,7917.71494,1979.42874,3.10509656,0.2,6223.46188
0.116575,0.116575,7925.45945,1981.36486,3.10813373,0.2,6231.14021
0.116775,0.116775,7933.1963,1983.29908,3.1111679,0.2,6239.34539
0.116975,0.116975,7940.92759,1985.2319,3.11419989,0.2,6247.56097
0.117075,0.117075,7944.79246,1986.19812,3.11571558,0.1,6276.24778
0.117175,0.117175,7948.65526,1987.16382,3.11723045,0.1,6283.30386
0.117275,0.117275,7952.51606,1988.12902,3.11874455,0.1,6290.33363
0.117375,0.117375,7956.37584,1989.09396,3.12025824,0.1,6298.60602
0.117475,0.117475,7960.2358,1990.05895,3.121772,0.2,6305.85241
0.117575,0.117575,7964.09581,1991.02395,3.12328579,0.1,6334.93534
0.117675,0.117675,7967.95451,1991.98863,3.12479906,0.1,6341.5505
0.117775,0.117775,7971.81147,1992.95287,3.12631164,0.1,6347.41087
0.117875,0.117875,7975.66623,1993.91656,3.12782336,0.1,6353.26446
0.117975,0.117975,7979.52034,1994.88008,3.12933483,0.2,6359.01733
0.118075,0.118075,7983.37216,1995.84304,3.13084541,0.1,6387.85623
0.118175,0.118175,7987.22316,1996.80579,3.13235566,0.1,6394.84751
0.118275,0.118275,7991.07313,1997.76828,3.1338655,0.1,6401.88403
0.118375,0.118375,7994.92193,1998.73048,3.13537489,0.1,6408.39743
0.118475,0.118475,7998.77029,1999.69257,3.1368841,0.2,6417.21112
0.118575,0.118575,8002.61767,2000.65442,3.13839293,0.1,6446.66321
0.118675,0.118675,8006.46418,2001.61605,3.13990142,0.1,6452.96296
0.118775,0.118775,8010.3095,2002.57737,3.14140944,0.1,6460.02677
0.118875,0.118875,8014.15389,2003.53847,3.1429171,0.1,6467.04321
0.118975,0.118975,8017.99752,2004.49938,3.14442446,0.2,6473.55576
0.119075,0.119075,8021.84076,2005.46019,3.14593167,0.1,6502.42748
0.119175,0.119175,8025.68168,2006.42042,3.14743796,0.1,6508.75035
0.119275,0.119275,8029.51885,2007.37971,3.14894279,0.1,6516.10649
0.119375,0.119375,8033.35553,2008.33888,3.15044742,0.1,6523.1002
0.119475,0.119475,8037.19087,2009.29772,3.15195153,0.2,6529.58851
0.119575,0.119575,8041.02557,2010.25639,3.15345539,0.1,6559.3485
0.119675,0.119675,8044.85724,2011.21431,3.15495806,0.1,6566.18768
0.119775,0.119775,8048.6882,2012.17205,3.15646045,0.1,6573.04453
0.119875,0.119875,8052.51904,2013.12976,3.15796279,0.1,6579.91311
0.119975,0.119975,8056.35016,2014.08754,3.15946525,0.2,6587.01638
0.120075,0.120075,8060.17965,2015.04491,3.16096706,0.1,6616.95671
0.120175,0.120175,8064.00743,2016.00186,3.1624682,0.1,6625.04837
0.120275,0.120275,8067.83368,2016.95842,3.16396875,0.1,6631.94265
0.120375,0.120375,8071.65669,2017.91417,3.16546802,0.1,6638.92433
0.120475,0.120475,8075.47837,2018.86959,3.16696677,0.2,6645.37729
0.120575,0.120575,8079.29588,2019.82397,3.16846389,0.1,6675.81469
0.120675,0.120675,8083.11033,2020.77758,3.16995981,0.1,6681.76057
0.120775,0.120775,8086.92246,2021.73061,3.17145481,0.1,6688.76634
0.120875,0.120875,8090.73388,2022.68347,3.17294954,0.1,6695.74523
0.120975,0.120975,8094.54132,2023.63533,3.1744427,0.2,6702.2787
0.121075,0.121075,8098.34718,2024.58679,3.17593525,0.1,6731.24455
0.121175,0.121175,8102.15162,2025.5379,3.17742724,0.1,6739.2595
0.121275,0.121275,8105.95507,2026.48877,3.17891885,0.1,6746.0575
0.121375,0.121375,8109.75824,2027.43956,3.18041034,0.1,6753.02622
0.121475,0.121475,8113.56019,2028.39005,3.18190135,0.2,6760.09415
0.121575,0.121575,8117.36095,2029.34024,3.18339189,0.1,6787.8864
0.121675,0.121675,8121.16204,2030.29051,3.18488257,0.1,6794.67813
0.121775,0.121775,8124.96251,2031.24063,3.18637301,0.1,6802.25643
0.121875,0.121875,8128.76197,2032.19049,3.18786304,0.1,6809.77508
0.121975,0.121975,8132.56016,2033.14004,3.18935258,0.2,6816.70743
0.122075,0.122075,8136.35793,2034.08948,3.19084196,0.1,6847.91185
0.122175,0.122175,8140.15533,2035.03883,3.19233118,0.1,6854.81201
0.122275,0.122275,8143.95152,2035.98788,3.19381994,0.1,6860.68931
0.122375,0.122375,8147.74515,2036.93629,3.19530769,0.1,6868.24441
0.122475,0.122475,8151.53863,2037.88466,3.19679538,0.2,6874.72587
0.122575,0.122575,8155.33018,2038.83255,3.19828232,0.1,6904.68216
0.122675,0.122675,8159.11957,2039.77989,3.19976841,0.1,6912.10212
0.122775,0.122775,8162.90695,2040.72674,3.20125371,0.1,6919.64365
0.122875,0.122875,8166.69379,2041.67345,3.2027388,0.1,6926.67756
0.122975,0.122975,8170.48095,2042.62024,3.20422401,0.2,6933.74592
0.123075,0.123075,8174.26713,2043.56678,3.20570884,0.1,6963.47783
0.123175,0.123175,8178.05296,2044.51324,3.20719353,0.1,6969.79779
0.123275,0.123275,8181.83744,2045.45936,3.20867769,0.1,6977.34304
0.123375,0.123375,8185.62126,2046.40531,3.21016159,0.1,6983.19357
0.123475,0.123475,8189.40364,2047.35091,3.21164494,0.2,6989.63969
0.123575,0.123575,8193.18468,2048.29617,3.21312775,0.1,7023.52617
0.123675,0.123675,8196.96514,2049.24128,3.21461033,0.1,7029.99363
0.123775,0.123775,8200.74367,2050.18592,3.21609216,0.1,7035.74718
0.123875,0.123875,8204.52061,2051.13015,3.21757337,0.1,7042.77072
0.123975,0.123975,8208.29342,2052.07335,3.21905295,0.2,7049.65607
0.124075,0.124075,8212.06574,2053.01643,3.22053235,0.1,7081.22842
0.124175,0.124175,8215.83817,2053.95954,3.22201179,0.1,7088.21817
0.124275,0.124275,8219.60858,2054.90215,3.22349043,0.1,7093.93504
0.124375,0.124375,8223.37883,2055.84471,3.22496901,0.1,7100.26054
0.124475,0.124475,8227.14757,2056.78689,3.226447,0.2,7108.9362
0.124575,0.124575,8230.91554,2057.72888,3.22792469,0.1,7140.15013
0.124675,0.124675,8234.68163,2058.67041,3.22940164,0.1,7147.18024
0.124775,0.124775,8238.44594,2059.61148,3.23087789,0.1,7154.94058
0.124875,0.124875,8242.20795,2060.55199,3.23235324,0.1,7161.60673
0.124975,0.124975,8245.96134,2061.49034,3.23382521,0.2,7168.55703
0.125075,0.125075,8249.71425,2062.42856,3.23529699,0.1,7198.39788
0.125175,0.125175,8253.46576,2063.36644,3.23676823,0.1,7205.41467
0.125275,0.125275,8257.21527,2064.30382,3.23823868,0.1,7212.9825
0.125375,0.125375,8260.96423,2065.24106,3.23970891,0.1,7220.0097
0.125475,0.125475,8264.71285,2066.17821,3.24117901,0.2,7227.01396
0.125575,0.125575,8268.45983,2067.11496,3.24264846,0.1,7255.7368
0.125675,0.125675,8272.2055,2068.05137,3.24411741,0.1,7262.80803
0.125775,0.125775,8275.94882,2068.98721,3.24558543,0.1,7272.83752
0.125875,0.125875,8279.69137,2069.92284,3.24705315,0.1,7279.91107
0.125975,0.125975,8283.43142,2070.85786,3.24851988,0.2,7286.84937
0.126075,0.126075,8287.17028,2071.79257,3.24998616,0.1,7317.03802
0.126175,0.126175,8290.90738,2072.72684,3.25145174,0.1,7324.10125
0.126275,0.126275,8294.64488,2073.66122,3.25291748,0.1,7334.75308
0.126375,0.126375,8298.38174,2074.59544,3.25438296,0.1,7343.03266
0.126475,0.126475,8302.11596,2075.52899,3.25584742,0.2,7349.28918
0.126575,0.126575,8305.84862,2076.46216,3.25731126,0.1,7379.0801
0.126675,0.126675,8309.57917,2077.39479,3.25877427,0.1,7385.43349
0.126775,0.126775,8313.30791,2078.32698,3.26023657,0.1,7392.56896
0.126875,0.126875,8317.03559,2079.2589,3.26169846,0.1,7399.64921
0.126975,0.126975,8320.76223,2080.19056,3.26315994,0.2,7406.84231
0.127075,0.127075,8324.48669,2081.12167,3.26462056,0.1,7436.52599
0.127175,0.127175,8328.20932,2082.05233,3.26608047,0.1,7446.05219
0.127275,0.127275,8331.92882,2082.9822,3.26753915,0.1,7452.38981
0.127375,0.127375,8335.64614,2083.91153,3.26899697,0.1,7462.49134
0.127475,0.127475,8339.36263,2084.84066,3.27045447,0.2,7470.39008
0.127575,0.127575,8343.07795,2085.76949,3.27191151,0.1,7501.62633
0.127675,0.127675,8346.79243,2086.69811,3.27336822,0.1,7508.57283
0.127775,0.127775,8350.50564,2087.62641,3.27482443,0.1,7516.36443
0.127875,0.127875,8354.2179,2088.55448,3.27628028,0.1,7522.74762
0.127975,0.127975,8357.9292,2089.4823,3.27773574,0.2,7530.06855
0.128075,0.128075,8361.6395,2090.40987,3.27919081,0.1,7560.12862
0.128175,0.128175,8365.34841,2091.3371,3.28064533,0.1,7570.74867
0.128275,0.128275,8369.05725,2092.26431,3.28209984,0.1,7577.38129
0.128375,0.128375,8372.76438,2093.19109,3.28355366,0.1,7584.38017
0.128475,0.128475,8376.47034,2094.11758,3.28500703,0.2,7592.04621
0.128575,0.128575,8380.1749,2095.04373,3.28645985,0.1,7622.62555
0.128675,0.128675,8383.87745,2095.96936,3.28791189,0.1,7629.57641
0.128775,0.128775,8387.57787,2096.89447,3.28936308,0.1,7634.7599
0.128875,0.128875,8391.27768,2097.81942,3.29081404,0.1,7644.72769
0.128975,0.128975,8394.97569,2098.74392,3.29226429,0.2,7652.55382
0.129075,0.129075,8398.67229,2099.66807,3.29371399,0.1,7682.88668
0.129175,0.129175,8402.36614,2100.59153,3.29516261,0.1,7693.39784
0.129275,0.129275,8406.05967,2101.51492,3.2966111,0.1,7703.47334
0.129375,0.129375,8409.75179,2102.43795,3.29805905,0.1,7710.72848
0.129475,0.129475,8413.44184,2103.36046,3.29950617,0.2,7720.76456
0.129575,0.129575,8417.1294,2104.28235,3.30095233,0.1,7751.80635
0.129675,0.129675,8420.81542,2105.20385,3.30239788,0.1,7758.0801
0.129775,0.129775,8424.49442,2106.1236,3.30384067,0.1,7767.92326
0.129875,0.129875,8428.17134,2107.04284,3.30528266,0.1,7775.34674
0.129975,0.129975,8431.84797,2107.96199,3.30672452,0.2,7782.73231
0.130075,0.130075,8435.52347,2108.88087,3.30816595,0.1,7812.37154
0.130175,0.130175,8439.1971,2109.79927,3.30960663,0.1,7821.44102
0.130275,0.130275,8442.86684,2110.71671,3.3110458,0.1,7829.5021
0.130375,0.130375,8446.53334,2111.63334,3.3124837,0.1,7839.80674
0.130475,0.130475,8450.19842,2112.54961,3.31392103,0.2,7848.97043
0.130575,0.130575,8453.8629,2113.46573,3.31535813,0.1,7877.88481
0.130675,0.130675,8457.52654,2114.38164,3.31679491,0.1,7886.19073
0.130775,0.130775,8461.19034,2115.29759,3.31823174,0.1,7892.9239
0.130875,0.130875,8464.85279,2116.2132,3.31966805,0.1,7903.19061
0.130975,0.130975,8468.51519,2117.1288,3.32110433,0.2,7911.10778
0.131075,0.131075,8472.17462,2118.04366,3.32253946,0.1,7944.13565
0.131175,0.131175,8475.83299,2118.95825,3.32397416,0.1,7953.07532
0.131275,0.131275,8479.48929,2119.87232,3.32540806,0.1,7960.55123
0.131375,0.131375,8483.14386,2120.78597,3.32684127,0.1,7967.95401
0.131475,0.131475,8486.7951,2121.69877,3.32827318,0.2,7978.2808
0.131575,0.131575,8490.44492,2122.61123,3.32970453,0.1,8010.07208
0.131675,0.131675,8494.09399,2123.5235,3.33113559,0.1,8017.74486
0.131775,0.131775,8497.74029,2124.43507,3.33256556,0.1,8024.53127
0.131875,0.131875,8501.38552,2125.34638,3.33399512,0.1,8032.38723
0.131975,0.131975,8505.02903,2126.25726,3.335424,0.2,8042.74173
0.132075,0.132075,8508.67145,2127.16786,3.33685244,0.1,8076.75447
0.132175,0.132175,8512.31292,2128.07823,3.33828053,0.1,8085.28471
0.132275,0.132275,8515.9539,2128.98847,3.33970841,0.1,8092.0975
0.132375,0.132375,8519.59218,2129.89805,3.34113524,0.1,8102.44245
0.132475,0.132475,8523.23014,2130.80754,3.34256194,0.2,8110.55991
0.132575,0.132575,8526.86666,2131.71666,3.34398808,0.1,8143.91435
0.132675,0.132675,8530.50121,2132.6253,3.34541344,0.1,8151.80439
0.132775,0.132775,8534.13392,2133.53348,3.34683808,0.1,8160.93918
0.132875,0.132875,8537.76625,2134.44156,3.34826258,0.1,8170.14831
0.132975,0.132975,8541.39555,2135.34889,3.34968588,0.2,8181.05432
0.133075,0.133075,8545.02326,2136.25582,3.35110857,0.1,8211.45038
0.133175,0.133175,8548.64938,2137.16234,3.35253062,0.1,8218.18466
0.133275,0.133275,8552.27447,2138.06862,3.35395228,0.1,8227.4038
0.133375,0.133375,8555.89922,2138.9748,3.3553738,0.1,8235.47328
0.133475,0.133475,8559.52249,2139.88062,3.35679474,0.2,8244.05096
0.133575,0.133575,8563.14527,2140.78632,3.35821549,0.1,8274.40173
0.133675,0.133675,8566.76528,2141.69132,3.35963515,0.1,8281.70968
0.133775,0.133775,8570.38528,2142.59632,3.36105481,0.1,8289.18561
0.133875,0.133875,8574.00459,2143.50115,3.3624742,0.1,8298.27617
0.133975,0.133975,8577.62412,2144.40603,3.36389367,0.2,8305.72193
0.134075,0.134075,8581.24205,2145.31051,3.36531251,0.1,8336.01271
0.134175,0.134175,8584.85999,2146.215,3.36673137,0.1,8343.92124
0.134275,0.134275,8588.47741,2147.11935,3.36815001,0.1,8351.92659
0.134375,0.134375,8592.09462,2148.02366,3.36956858,0.1,8360.49785
0.134475,0.134475,8595.71163,2148.92791,3.37098706,0.2,8368.54255
0.134575,0.134575,8599.32693,2149.83173,3.37240488,0.1,8398.37726
0.134675,0.134675,8602.94341,2150.73585,3.37382316,0.1,8405.33787
0.134775,0.134775,8606.55811,2151.63953,3.37524074,0.1,8417.08036
0.134875,0.134875,8610.1718,2152.54295,3.37665792,0.1,8427.49166
0.134975,0.134975,8613.7835,2153.44588,3.37807432,0.2,8434.91939
0.135075,0.135075,8617.39371,2154.34843,3.37949014,0.1,8468.68475
0.135175,0.135175,8621.00372,2155.25093,3.38090588,0.1,8476.93842
0.135275,0.135275,8624.61404,2156.15351,3.38232174,0.1,8486.30032
0.135375,0.135375,8628.22184,2157.05546,3.38373662,0.1,8494.92675
0.135475,0.135475,8631.82919,2157.9573,3.38515131,0.2,8503.95993
0.135575,0.135575,8635.4349,2158.85873,3.38656537,0.1,8538.8846
0.135675,0.135675,8639.0387,2159.75967,3.38797867,0.1,8550.19893
0.135775,0.135775,8642.64202,2160.6605,3.38939179,0.1,8560.89426
0.135875,0.135875,8646.24452,2161.56113,3.39080459,0.1,8570.44913
0.135975,0.135975,8649.84451,2162.46113,3.3922164,0.2,8583.52204
0.136075,0.136075,8653.44357,2163.36089,3.39362784,0.1,8628.36593
0.136175,0.136175,8657.03979,2164.25995,3.39503818,0.1,8640.45462
0.136275,0.136275,8660.63455,2165.15864,3.39644793,0.1,8651.79202
0.136375,0.136375,8664.22827,2166.05707,3.39785729,0.1,8664.92972
0.136475,0.136475,8667.81939,2166.95485,3.39926562,0.2,8680.10077
0.136575,0.136575,8671.40925,2167.85231,3.40067346,0.1,8728.25484
0.136675,0.136675,8674.9986,2168.74965,3.4020811,0.1,8739.52997
0.136775,0.136775,8678.58612,2169.64653,3.40348802,0.1,8752.8392
0.136875,0.136875,8682.17351,2170.54338,3.40489489,0.1,8765.86262
0.136975,0.136975,8685.76121,2171.4403,3.40630188,0.2,8779.14423
0.137075,0.137075,8689.34747,2172.33687,3.40770831,0.1,8824.89213
0.137175,0.137175,8692.93258,2173.23315,3.40911428,0.1,8836.97983
0.137275,0.137275,8696.51829,2174.12957,3.41052049,0.1,8848.15116
0.137375,0.137375,8700.10221,2175.02555,3.411926,0.1,8860.24126
0.137475,0.137475,8703.68474,2175.92118,3.41333096,0.2,8873.15023
0.137575,0.137575,8707.2638,2176.81595,3.41473456,0.1,8919.92425
0.137675,0.137675,8710.84104,2177.71026,3.41613745,0.1,8927.70228
0.137775,0.137775,8714.41761,2178.6044,3.41754008,0.1,8935.48101
0.137875,0.137875,8717.99124,2179.49781,3.41894156,0.1,8943.02457
0.137975,0.137975,8721.56361,2180.3909,3.42034253,0.2,8951.04146
0.138075,0.138075,8725.13196,2181.28299,3.42174194,0.1,8991.11434
0.138175,0.138175,8728.69848,2182.17462,3.42314062,0.1,9003.29097
0.138275,0.138275,8732.26488,2183.06622,3.42453926,0.1,9013.74523
0.138375,0.138375,8735.82983,2183.95746,3.42593733,0.1,9025.40054
0.138475,0.138475,8739.39497,2184.84874,3.42733547,0.2,9036.86613
0.138575,0.138575,8742.9595,2185.73987,3.42873338,0.1,9086.51011
0.138675,0.138675,8746.52391,2186.63098,3.43013123,0.1,9103.42979
0.138775,0.138775,8750.0877,2187.52193,3.43152885,0.1,9115.5868
0.138875,0.138875,8753.65145,2188.41286,3.43292645,0.1,9125.74507
0.138975,0.138975,8757.21375,2189.30344,3.43432348,0.2,9137.01662
0.139075,0.139075,8760.77422,2190.19356,3.43571979,0.1,9183.45706
0.139175,0.139175,8764.33275,2191.08319,3.43711534,0.1,9193.73588
0.139275,0.139275,8767.89089,2191.97272,3.43851074,0.1,9204.74301
0.139375,0.139375,8771.44721,2192.8618,3.43990542,0.1,9215.75499
0.139475,0.139475,8775.00207,2193.75052,3.44129954,0.2,9226.38953
0.139575,0.139575,8778.5551,2194.63877,3.44269293,0.1,9275.66894
0.139675,0.139675,8782.10745,2195.52686,3.44408606,0.1,9285.89493
0.139775,0.139775,8785.65747,2196.41437,3.44547827,0.1,9299.044
0.139875,0.139875,8789.20598,2197.30149,3.44686989,0.1,9315.75282
0.139975,0.139975,8792.75034,2198.18759,3.44825989,0.2,9327.06266
0.140075,0.140075,8796.29528,2199.07382,3.44965011,0.1,9373.02398
0.140175,0.140175,8799.8396,2199.9599,3.45104009,0.1,9384.13566
0.140275,0.140275,8803.37941,2200.84485,3.4524283,0.1,9396.24333
0.140375,0.140375,8806.91798,2201.72949,3.45381602,0.1,9408.37025
0.140475,0.140475,8810.45632,2202.61408,3.45520366,0.2,9419.56875
0.140575,0.140575,8813.99259,2203.49815,3.45659048,0.1,9467.60957
0.140675,0.140675,8817.52824,2204.38206,3.45797706,0.1,9483.38701
0.140775,0.140775,8821.06301,2205.26575,3.45936329,0.1,9496.69704
0.140875,0.140875,8824.59808,2206.14952,3.46074965,0.1,9508.00778
0.140975,0.140975,8828.1331,2207.03327,3.46213597,0.2,9519.25759
0.141075,0.141075,8831.66659,2207.91665,3.46352171,0.1,9566.56987
0.141175,0.141175,8835.19865,2208.79966,3.46490688,0.1,9578.58945
0.141275,0.141275,8838.73028,2209.68257,3.46629188,0.1,9590.91829
0.141375,0.141375,8842.2611,2210.56527,3.46767656,0.1,9602.12337
0.141475,0.141475,8845.78961,2211.4474,3.46906034,0.2,9617.67585
0.141575,0.141575,8849.31748,2212.32937,3.47044387,0.1,9667.10742
0.141675,0.141675,8852.84558,2213.2114,3.47182749,0.1,9679.97237
0.141775,0.141775,8856.37373,2214.09343,3.47321113,0.1,9691.55414
0.141875,0.141875,8859.90049,2214.97512,3.47459422,0.1,9705.98001
0.141975,0.141975,8863.42611,2215.85653,3.47597686,0.2,9717.38279
0.142075,0.142075,8866.95158,2216.7379,3.47735945,0.1,9767.50991
0.142175,0.142175,8870.47423,2217.61856,3.47874093,0.1,9777.96296
0.142275,0.142275,8873.99599,2218.499,3.48012206,0.1,9788.29026
0.142375,0.142375,8877.51473,2219.37868,3.48150201,0.1,9800.44896
0.142475,0.142475,8881.03207,2220.25802,3.48288141,0.2,9810.51023
0.142675,0.142675,8888.06364,2222.01591,3.48563898,0.2,9824.70295
0.142875,0.142875,8895.09188,2223.77297,3.48839525,0.2,9840.29661
0.143075,0.143075,8902.11653,2225.52913,3.49115012,0.2,9853.99358
0.143275,0.143275,8909.14002,2227.285,3.49390452,0.2,9867.76273
0.143475,0.143475,8916.16279,2229.0407,3.49665865,0.4,9879.87098
0.143675,0.143675,8923.18182,2230.79545,3.49941131,0.2,9934.11247
0.143875,0.143875,8930.19926,2232.54981,3.50216334,0.2,9946.10064
0.144075,0.144075,8937.21486,2234.30371,3.50491466,0.2,9958.57091
0.144275,0.144275,8944.22696,2236.05674,3.5076646,0.2,9972.91838
0.144475,0.144475,8951.23757,2237.80939,3.51041395,0.4,9985.95859
0.144675,0.144675,8958.24453,2239.56113,3.51316188,0.2,10036.6342
0.144875,0.144875,8965.24221,2241.31055,3.51590616,0.2,10051.4499
0.145075,0.145075,8972.20397,2243.05099,3.51863636,0.2,10064.424
0.145275,0.145275,8979.16053,2244.79013,3.52136452,0.2,10079.1881
0.145475,0.145475,8986.11481,2246.5287,3.52409179,0.4,10094.3351
0.145675,0.145675,8993.06169,2248.26542,3.52681615,0.2,10146.0843
0.145875,0.145875,9000.00529,2250.00132,3.52953923,0.2,10159.57
0.146075,0.146075,9006.94131,2251.73533,3.53225933,0.2,10173.7028
0.146275,0.146275,9013.87458,2253.46864,3.53497836,0.2,10188.4727
0.146375,0.146375,9017.34287,2254.33572,3.53633852,0.1,10233.6975
0.146475,0.146475,9020.80825,2255.20206,3.53769754,0.1,10243.9403
0.146575,0.146575,9024.27183,2256.06796,3.53905586,0.1,10255.6432
0.146675,0.146675,9027.7347,2256.93367,3.54041389,0.1,10266.5112
0.146775,0.146775,9031.1966,2257.79915,3.54177155,0.2,10277.3948
0.146975,0.146975,9038.11452,2259.52863,3.54448455,0.2,10290.6632
0.147175,0.147175,9045.03072,2261.25768,3.54719689,0.2,10308.3904
0.147275,0.147275,9048.49036,2262.12259,3.54855366,0.1,10355.1519
0.147375,0.147375,9051.94666,2262.98666,3.54990912,0.1,10367.8583
0.147475,0.147475,9055.40206,2263.85051,3.55126422,0.1,10381.6652
0.147575,0.147575,9058.85417,2264.71354,3.55261804,0.1,10392.8791
0.147675,0.147675,9062.3048,2265.5762,3.55397128,0.2,10405.0942
0.147775,0.147775,9065.75481,2266.4387,3.55532427,0.1,10452.9588
0.147875,0.147875,9069.20411,2267.30103,3.55667698,0.1,10463.9042
0.147975,0.147975,9072.65322,2268.1633,3.55802962,0.1,10474.8802
0.148075,0.148075,9076.10118,2269.02529,3.55938181,0.1,10486.2744
0.148175,0.148175,9079.549,2269.88725,3.56073395,0.2,10499.6935
0.148275,0.148275,9082.99624,2270.74906,3.56208586,0.1,10547.7521
0.148375,0.148375,9086.44263,2271.61066,3.56343743,0.1,10559.2164
0.148475,0.148475,9089.88721,2272.4718,3.56478829,0.1,10570.2489
0.148575,0.148575,9093.3303,2273.33257,3.56613857,0.1,10583.9786
0.148675,0.148675,9096.77169,2274.19292,3.56748819,0.2,10596.8744
0.148875,0.148875,9103.64477,2275.91119,3.5701836,0.2,10614.7768
0.149075,0.149075,9110.51699,2277.62925,3.57287869,0.2,10627.7005
0.149175,0.149175,9113.95205,2278.48801,3.57422582,0.1,10675.1459
