s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.17955,139.144448,139.144448,0.25,0,2643.88639
0.1798,139.144605,139.144605,0.5,0,2646.14588
0.18005,139.144748,139.144748,0.25,0,2669.55883
0.1803,139.144784,139.144784,0.25,0,2671.31152
0.18055,139.144836,139.144836,0.25,0,2672.55801
0.1808,139.14496,139.14496,0.25,0,2674.02357
0.18105,139.145053,139.145053,0.25,0,2675.24431
0.1813,139.145184,139.145184,0.5,0,2677.21714
0.18155,139.145186,139.145186,0.25,0,2699.97591
0.1818,139.145513,139.145513,0.25,0,2701.5713
0.18205,139.145606,139.145606,0.25,0,2703.08681
0.1823,139.145825,139.145825,0.25,0,2705.04065
0.18255,139.145907,139.145907,0.25,0,2706.91374
0.1828,139.14599,139.14599,0.5,0,2708.38498
0.18305,139.145991,139.145991,0.25,0,2731.13234
0.1833,139.146089,139.146089,0.25,0,2732.26742
0.18355,139.146308,139.146308,0.25,0,2734.41482
0.1838,139.146485,139.146485,0.25,0,2736.07568
0.18405,139.146541,139.146541,0.25,0,2737.91308
0.1843,139.146917,139.146917,0.5,0,2739.55279
0.18455,139.146876,139.146876,0.25,0,2762.49819
0.1848,139.147127,139.147127,0.25,0,2764.51079
0.18505,139.147129,139.147129,0.25,0,2765.87663
0.1853,139.147257,139.147257,0.25,0,2767.32237
0.18555,139.147416,139.147416,0.25,0,2768.82555
0.1858,139.147518,139.147518,0.5,0,2770.13526
0.18605,139.147555,139.147555,0.25,0,2792.75749
0.1863,139.147718,139.147718,0.25,0,2794.2323
0.18655,139.147798,139.147798,0.25,0,2795.81268
0.1868,139.147903,139.147903,0.25,0,2798.14026
0.18705,139.14783,139.14783,0.25,0,2800.10483
0.1873,139.148083,139.148083,0.5,0,2801.73644
0.18755,139.148207,139.148207,0.25,0,2822.83508
0.1878,139.148083,139.148083,0.25,0,2824.56199
0.18805,139.148354,139.148354,0.25,0,2826.24786
0.1883,139.148576,139.148576,0.25,0,2827.61438
0.18855,139.148687,139.148687,0.25,0,2830.13927
0.1888,139.148756,139.148756,0.5,0,2831.70977
0.18905,139.148929,139.148929,0.25,0,2852.21914
0.1893,139.149052,139.149052,0.25,0,2853.24912
0.18955,139.149159,139.149159,0.25,0,2854.63468
0.1898,139.14926,139.14926,0.25,0,2856.42931
0.19005,139.149368,139.149368,0.25,0,2858.27971
0.1903,139.149355,139.149355,0.5,0,2859.54539
0.19055,139.14961,139.14961,0.25,0,2878.82856
0.1908,139.149641,139.149641,0.25,0,2880.50288
0.19105,139.149892,139.149892,0.25,0,2882.57728
0.1913,139.149911,139.149911,0.25,0,2884.02805
0.19155,139.149919,139.149919,0.25,0,2885.45378
0.1918,139.150138,139.150138,0.5,0,2886.93423
0.19205,139.149949,139.149949,0.25,0,2908.17356
0.1923,139.150318,139.150318,0.25,0,2909.83261
0.19255,139.150196,139.150196,0.25,0,2911.19957
0.1928,139.150217,139.150217,0.25,0,2913.08328
0.19305,139.150584,139.150584,0.25,0,2915.69573
0.1933,139.150609,139.150609,0.5,0,2917.06261
0.19355,139.150843,139.150843,0.25,0,2939.08828
0.1938,139.151014,139.151014,0.25,0,2940.37148
0.19405,139.151068,139.151068,0.25,0,2942.24316
0.1943,139.151259,139.151259,0.25,0,2943.91888
0.19455,139.151326,139.151326,0.25,0,2945.47755
0.1948,139.151477,139.151477,0.5,0,2946.76117
0.19505,139.151106,139.151106,0.25,0,2966.20742
0.1953,139.151581,139.151581,0.25,0,2967.53764
0.19555,139.151676,139.151676,0.25,0,2969.52892
0.1958,139.151856,139.151856,0.25,0,2971.14488
0.19605,139.151563,139.151563,0.25,0,2972.15638
0.1963,139.151984,139.151984,0.5,0,2973.46416
0.19655,139.152037,139.152037,0.25,0,2993.24202
0.1968,139.151812,139.151812,0.25,0,2995.31125
0.19705,139.15222,139.15222,0.25,0,2996.19004
0.1973,139.152294,139.152294,0.25,0,2998.04579
0.19755,139.15249,139.15249,0.25,0,2999.43401
0.1978,139.152579,139.152579,0.5,0,3001.09528
0.19805,139.15269,139.15269,0.25,0,3020.01211
0.1983,139.152561,139.152561,0.25,0,3020.93811
0.19855,139.152829,139.152829,0.25,0,3022.38761
0.1988,139.153014,139.153014,0.25,0,3023.83305
0.19905,139.15308,139.15308,0.25,0,3025.13259
0.1993,139.153222,139.153222,0.5,0,3026.16097
0.19955,139.153326,139.153326,0.25,0,3043.52341
0.1998,139.153524,139.153524,0.25,0,3044.8397
0.20005,139.153603,139.153603,0.25,0,3046.51803
0.2003,139.153358,139.153358,0.25,0,3047.967
0.20055,139.153625,139.153625,0.25,0,3049.10571
0.2008,139.153805,139.153805,0.5,0,3050.09203
0.20105,139.153833,139.153833,0.25,0,3066.19665
0.2013,139.154009,139.154009,0.25,0,3067.28338
0.20155,139.154079,139.154079,0.25,0,3068.90106
0.2018,139.154199,139.154199,0.25,0,3070.18978
0.20205,139.153792,139.153792,0.25,0,3071.27574
0.2023,139.153798,139.153798,0.5,0,3072.869
0.20255,139.154522,139.154522,0.25,0,3090.93711
0.2028,139.154407,139.154407,0.25,0,3091.97787
0.20305,139.154534,139.154534,0.25,0,3093.42703
0.2033,139.154643,139.154643,0.25,0,3094.5932
0.20355,139.154754,139.154754,0.25,0,3095.51822
0.2038,139.154869,139.154869,0.5,0,3096.6375
0.20405,139.154968,139.154968,0.25,0,3113.57091
0.2043,139.155056,139.155056,0.25,0,3114.52592
0.20455,139.155089,139.155089,0.25,0,3115.84765
0.2048,139.155286,139.155286,0.25,0,3117.28256
0.20505,139.155003,139.155003,0.25,0,3118.4933
0.2053,139.155356,139.155356,0.5,0,3119.73413
0.20555,139.15547,139.15547,0.25,0,3135.49786
0.2058,139.155517,139.155517,0.25,0,3136.94772
0.20605,139.155688,139.155688,0.25,0,3138.10234
0.2063,139.155718,139.155718,0.25,0,3139.53793
0.20655,139.15583,139.15583,0.25,0,3140.64209
0.2068,139.15581,139.15581,0.5,0,3142.00722
0.20705,139.15595,139.15595,0.25,0,3159.5119
0.2073,139.156029,139.156029,0.25,0,3161.02648
0.20755,139.156103,139.156103,0.25,0,3162.31391
0.2078,139.156239,139.156239,0.25,0,3163.44322
0.20805,139.156337,139.156337,0.25,0,3165.57169
0.2083,139.156261,139.156261,0.5,0,3166.50145
0.20855,139.156426,139.156426,0.25,0,3183.65508
0.2088,139.156386,139.156386,0.25,0,3184.96592
0.20905,139.156477,139.156477,0.25,0,3186.66764
0.2093,139.156464,139.156464,0.25,0,3187.83575
0.20955,139.156667,139.156667,0.25,0,3189.31776
0.2098,139.156703,139.156703,0.5,0,3191.34546
0.21005,139.156717,139.156717,0.25,0,3209.3269
0.2103,139.156828,139.156828,0.25,0,3210.65383
0.21055,139.1565,139.1565,0.25,0,3211.96772
0.2108,139.156891,139.156891,0.25,0,3213.82894
0.21105,139.156893,139.156893,0.25,0,3215.55588
0.2113,139.157009,139.157009,0.5,0,3216.97473
0.21155,139.157152,139.157152,0.25,0,3235.82155
0.2118,139.157278,139.157278,0.25,0,3237.08129
0.21205,139.158051,139.158051,0.25,0,3238.34558
0.2123,139.157347,139.157347,0.25,0,3240.2554
0.21255,139.157492,139.157492,0.25,0,3241.39257
0.2128,139.157549,139.157549,0.5,0,3242.7
0.21305,139.157652,139.157652,0.25,0,3260.54967
0.2133,139.157538,139.157538,0.25,0,3261.99645
0.21355,139.157734,139.157734,0.25,0,3263.49501
0.2138,139.157796,139.157796,0.25,0,3264.70089
0.21405,139.157557,139.157557,0.25,0,3265.7586
0.2143,139.157883,139.157883,0.5,0,3267.34759
0.21455,139.158047,139.158047,0.25,0,3285.85395
0.2148,139.157846,139.157846,0.25,0,3287.03186
0.21505,139.158179,139.158179,0.25,0,3288.44345
0.2153,139.158282,139.158282,0.25,0,3290.0696
0.21555,139.158312,139.158312,0.25,0,3291.25499
0.2158,139.158509,139.158509,0.5,0,3292.897
0.21605,139.158589,139.158589,0.25,0,3310.33452
0.2163,139.158669,139.158669,0.25,0,3311.7219
0.21655,139.158571,139.158571,0.25,0,3313.33376
0.2168,139.158514,139.158514,0.25,0,3314.50958
0.21705,139.158821,139.158821,0.25,0,3315.8731
0.2173,139.158985,139.158985,0.5,0,3317.30837
0.21755,139.159021,139.159021,0.25,0,3338.53068
0.2178,139.159152,139.159152,0.25,0,3340.43844
0.21805,139.159219,139.159219,0.25,0,3342.13162
0.2183,139.159298,139.159298,0.25,0,3344.64518
0.21855,139.159406,139.159406,0.25,0,3346.12637
0.2188,139.159424,139.159424,0.5,0,3347.99398
0.21905,139.159396,139.159396,0.25,0,3366.91641
0.2193,139.159551,139.159551,0.25,0,3368.94476
0.21955,139.159662,139.159662,0.25,0,3370.45135
0.2198,139.159804,139.159804,0.25,0,3372.11704
0.22005,139.159885,139.159885,0.25,0,3373.41823
0.2203,139.15972,139.15972,0.5,0,3374.93592
0.22055,139.159923,139.159923,0.25,0,3393.49781
0.2208,139.160008,139.160008,0.25,0,3394.52367
0.22105,139.159783,139.159783,0.25,0,3395.50158
0.2213,139.160155,139.160155,0.25,0,3396.8778
0.22155,139.160305,139.160305,0.25,0,3398.52365
0.2218,139.16028,139.16028,0.5,0,3399.64164
0.22205,139.160414,139.160414,0.25,0,3421.38324
0.2223,139.160508,139.160508,0.25,0,3423.36917
0.22255,139.160621,139.160621,0.25,0,3424.65443
0.2228,139.160674,139.160674,0.25,0,3426.01469
0.22305,139.160805,139.160805,0.25,0,3427.35767
0.2233,139.160871,139.160871,0.5,0,3429.08698
0.22355,139.160979,139.160979,0.25,0,3447.72677
0.2238,139.160936,139.160936,0.25,0,3449.85489
0.22405,139.160961,139.160961,0.25,0,3451.00129
0.2243,139.161146,139.161146,0.25,0,3452.34617
0.22455,139.16123,139.16123,0.25,0,3454.237
0.2248,139.161185,139.161185,0.5,0,3455.99211
0.22505,139.161309,139.161309,0.25,0,3475.90009
0.2253,139.161436,139.161436,0.25,0,3478.10207
