s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.01076,0.00538,75.6951537,0.08,0,192.666227
0.0108,0.0054,75.7965279,0.04,0,196.999535
0.01084,0.00542,75.8963516,0.04,0,197.462852
0.01088,0.00544,75.9948541,0.04,0,197.849571
0.01092,0.00546,76.0922676,0.04,0,198.218649
0.01096,0.00548,76.1883149,0.04,0,198.588352
0.011,0.0055,76.2833613,0.08,0,198.947515
0.01108,0.00554,76.4660832,0.08,0,199.406447
0.01116,0.00558,76.6441525,0.08,0,199.851193
0.01124,0.00562,76.8173056,0.08,0,200.520602
0.01132,0.00566,76.9868154,0.08,0,201.258465
0.0114,0.0057,77.1552193,0.08,0,201.954524
0.01148,0.00574,77.3235657,0.16,0,202.718415
0.01156,0.00578,77.4914832,0.08,0,206.890195
0.01164,0.00582,77.6566921,0.08,0,207.333653
0.01172,0.00586,77.8222632,0.08,0,207.78708
0.0118,0.0059,77.9874885,0.08,0,208.203022
0.01188,0.00594,78.1513671,0.08,0,208.73174
0.01196,0.00598,78.3137311,0.16,0,209.555458
0.01204,0.00602,78.4782819,0.08,0,213.972627
0.01212,0.00606,78.6428014,0.08,0,214.461142
0.0122,0.0061,78.8080676,0.08,0,214.967184
0.01228,0.00614,78.9722312,0.08,0,215.45748
0.01236,0.00618,79.1372197,0.08,0,215.968302
0.01244,0.00622,79.3022586,0.16,0,216.436999
0.01252,0.00626,79.4719755,0.08,0,221.158312
0.0126,0.0063,79.6476677,0.08,0,221.966694
0.01268,0.00634,79.8217029,0.08,0,222.79144
0.01276,0.00638,79.9893288,0.08,0,223.846995
0.01284,0.00642,80.1810952,0.08,0,224.859326
0.01292,0.00646,80.3738491,0.16,0,225.620101
0.013,0.0065,80.5833184,0.08,0,230.456132
0.01308,0.00654,80.7893001,0.08,0,231.226084
0.01316,0.00658,80.9899566,0.08,0,231.980044
0.01324,0.00662,81.1872242,0.08,0,232.764384
0.01332,0.00666,81.3808536,0.08,0,233.729848
0.0134,0.0067,81.5711947,0.16,0,234.266186
0.01348,0.00674,81.7589644,0.08,0,238.528455
0.01356,0.00678,81.9477733,0.08,0,239.278778
0.01364,0.00682,82.1321337,0.08,1,242.144951
0.01372,0.00686,82.3186927,0.08,0,242.911354
0.0138,0.0069,82.5025691,0.08,0,243.325117
0.01388,0.00694,82.6927492,0.16,0,244.157643
0.01396,0.00698,82.8971572,0.08,1,251.648481
0.01404,0.00702,83.0825315,0.08,1,254.603087
0.01412,0.00706,83.2636577,0.08,0,256.113369
0.0142,0.0071,83.443297,0.08,0,257.075914
0.01428,0.00714,83.6209061,0.08,0,258.654452
0.01436,0.00718,83.7961855,0.16,0,259.654866
0.01444,0.00722,83.9600143,0.08,0,265.329658
0.01452,0.00726,84.1208745,0.08,0,266.363643
0.0146,0.0073,84.2885184,0.08,0,267.326292
0.01468,0.00734,84.4610972,0.08,0,268.283025
0.01476,0.00738,84.6362628,0.08,0,269.228834
0.01484,0.00742,84.8231978,0.16,0,269.860014
0.01492,0.00746,85.022515,0.08,0,275.979522
0.015,0.0075,85.2036113,0.08,1,279.404779
0.01508,0.00754,85.4323575,0.08,1,283.444184
0.01512,0.00756,85.5129253,0.04,0,287.604055
0.01516,0.00758,85.6053585,0.04,0,288.099982
0.0152,0.0076,85.6987539,0.04,0,288.63178
0.01524,0.00762,85.7923645,0.04,0,289.450454
0.01528,0.00764,85.8866717,0.04,0,290.246263
0.01532,0.00766,85.9811288,0.08,0,290.823529
0.01536,0.00768,86.0754891,0.04,0,294.954297
0.0154,0.0077,86.1691491,0.04,0,295.686449
0.01544,0.00772,86.2650818,0.04,0,296.506567
0.01548,0.00774,86.3755308,0.04,0,297.043273
0.01552,0.00776,86.4809778,0.04,0,297.421258
0.01556,0.00778,86.5913864,0.08,0,297.837375
0.0156,0.0078,86.6969042,0.04,0,301.762927
0.01564,0.00782,86.8016425,0.04,0,302.102105
0.01568,0.00784,86.9073919,0.04,0,302.489251
0.01572,0.00786,87.0125975,0.04,0,303.211985
0.01576,0.00788,87.1158014,0.04,0,304.147907
0.0158,0.0079,87.2180685,0.08,0,304.886259
0.01584,0.00792,87.31984,0.04,0,309.74425
0.01588,0.00794,87.4198833,0.04,0,310.479977
0.01592,0.00796,87.5197561,0.04,0,311.264254
0.01596,0.00798,87.6206812,0.04,0,312.067221
0.016,0.008,87.6884844,0.04,0,312.805857
0.01604,0.00802,87.7536464,0.08,0,313.564001
0.01608,0.00804,87.8135646,0.04,0,317.887427
0.01612,0.00806,87.872283,0.04,0,318.77527
0.01616,0.00808,87.9327979,0.04,0,319.569718
0.0162,0.0081,87.9962314,0.04,0,320.324274
0.01624,0.00812,88.0632127,0.04,0,321.052607
0.01628,0.00814,88.1346409,0.08,0,321.858332
0.01632,0.00816,88.2119666,0.04,0,326.99468
0.01636,0.00818,88.3028246,0.04,0,328.161436
0.0164,0.0082,88.4034093,0.04,0,329.656035
0.01644,0.00822,88.5063138,0.04,0,331.062784
0.01648,0.00824,88.5965988,0.04,0,332.304376
0.01652,0.00826,88.673664,0.08,0,333.341217
0.01656,0.00828,88.7424345,0.04,0,339.699299
0.0166,0.0083,88.8552153,0.04,1,343.118031
0.01664,0.00832,88.8644662,0.04,1,347.208908
0.01668,0.00834,88.9210045,0.04,1,351.862981
0.0167,0.00835,88.9463979,0.02,0,358.348116
0.01672,0.00836,88.9723066,0.02,0,358.983332
0.01674,0.00837,88.9993465,0.02,0,359.645845
0.01676,0.00838,89.0271563,0.02,0,360.3048
0.01678,0.00839,89.0564493,0.02,0,360.870969
0.0168,0.0084,89.0876425,0.04,0,361.419344
0.01684,0.00842,89.1607796,0.04,0,362.126327
0.01688,0.00844,89.2507518,0.04,0,362.586816
0.01692,0.00846,89.3431052,0.04,0,363.683378
0.01696,0.00848,89.4325166,0.04,0,364.418947
0.017,0.0085,89.5183108,0.04,0,364.964558
0.01704,0.00852,89.6039749,0.08,0,366.179267
0.01708,0.00854,89.6918551,0.04,0,372.429559
0.01712,0.00856,89.7814402,0.04,0,373.530911
0.01716,0.00858,89.8760481,0.04,0,374.790697
0.0172,0.0086,89.9678838,0.04,0,375.42171
0.01724,0.00862,90.0476691,0.04,1,379.190484
0.01726,0.00863,90.0885951,0.02,0,384.917242
0.01728,0.00864,90.137563,0.02,0,385.214615
0.0173,0.00865,90.1834537,0.02,0,385.791839
0.01732,0.00866,90.2307836,0.02,0,386.231404
0.01734,0.00867,90.2757598,0.02,0,386.802702
0.01736,0.00868,90.3328585,0.04,0,387.265778
0.01738,0.00869,90.3376198,0.02,0,393.776564
0.0174,0.0087,90.3640338,0.02,0,394.954489
0.01742,0.00871,90.3971428,0.02,0,395.626952
0.01744,0.00872,90.4301532,0.02,0,396.227252
0.01746,0.00873,90.468058,0.02,0,396.640372
0.01748,0.00874,90.5083169,0.04,0,397.039277
0.0175,0.00875,90.5473573,0.02,0,403.560681
0.01752,0.00876,90.5851588,0.02,0,403.933558
0.01754,0.00877,90.623679,0.02,0,404.337112
0.01756,0.00878,90.6690873,0.02,0,404.930723
0.01758,0.00879,90.716703,0.02,0,405.357708
0.0176,0.0088,90.7617497,0.04,0,405.705815
0.01762,0.00881,90.8066795,0.02,0,411.956867
0.01764,0.00882,90.8516195,0.02,0,412.347432
0.01766,0.00883,90.8952687,0.02,0,412.735787
