s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.00568,0.00284,62.6119486,0.01,0,854.292563
0.00569,0.002845,62.6602178,0.01,0,854.686021
0.0057,0.00285,62.7084364,0.02,0,855.082399
0.00571,0.002855,62.7571412,0.01,0,863.064185
0.00572,0.00286,62.8053844,0.01,0,863.484628
0.00573,0.002865,62.853241,0.01,0,863.893847
0.00574,0.00287,62.90144,0.01,0,864.218974
0.00575,0.002875,62.9497746,0.01,0,864.856765
0.00576,0.00288,62.9969398,0.02,0,865.678712
0.00577,0.002885,63.0449942,0.01,0,874.900689
0.005775,0.0028875,63.0688203,0.005,0,883.404551
0.00578,0.00289,63.0927601,0.005,0,883.702715
0.005785,0.0028925,63.1165278,0.005,0,884.051547
0.00579,0.002895,63.1402933,0.005,0,884.430289
0.005795,0.0028975,63.1640354,0.005,0,884.725981
0.0058,0.0029,63.1877836,0.01,0,885.101809
0.00581,0.002905,63.2379664,0.01,1,891.044649
0.00582,0.00291,63.2917248,0.01,1,899.006684
0.00583,0.002915,63.3632512,0.01,1,905.16805
0.005835,0.0029175,63.398819,0.005,1,918.395986
0.00584,0.00292,63.4477561,0.005,1,924.060408
0.005845,0.0029225,63.4716986,0.005,1,929.339458
0.00585,0.002925,63.498373,0.005,1,934.384379
0.005855,0.0029275,63.5270636,0.005,1,939.336631
0.00586,0.00293,63.554665,0.01,1,944.206107
0.005865,0.0029325,63.5827181,0.005,1,956.523214
0.00587,0.002935,63.5728485,0.005,1,961.54958
0.005875,0.0029375,63.6151448,0.005,1,966.182246
0.0058775,0.00293875,63.6242833,0.0025,1,977.420884
0.00588,0.00294,63.5581287,0.0025,1,983.06351
0.0058825,0.00294125,63.5978513,0.0025,1,987.64509
0.005885,0.0029425,63.6222412,0.0025,1,992.17484
0.0058875,0.00294375,63.6529972,0.0025,1,996.675658
0.00589,0.002945,63.6067244,0.005,1,1003.05655
0.005895,0.0029475,63.6733746,0.005,1,1008.32278
0.0059,0.00295,63.7219976,0.005,1,1014.26716
0.0059025,0.00295125,63.6669787,0.0025,1,1028.66996
