s_m,s_over_B,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.35555,0.177775,138.590739,138.590739,0.25,0,1978.67721
0.3558,0.1779,138.59203,138.59203,0.5,0,1979.15755
0.35605,0.178025,138.590507,138.590507,0.25,0,1984.09135
0.3563,0.17815,138.590366,138.590366,0.25,0,1984.89562
0.35655,0.178275,138.591831,138.591831,0.25,0,1985.44878
0.3568,0.1784,138.590262,138.590262,0.25,0,1986.20323
0.35705,0.178525,138.591776,138.591776,0.25,0,1986.63107
0.3573,0.17865,138.590725,138.590725,0.5,0,1987.54249
0.35755,0.178775,138.591961,138.591961,0.25,0,1991.78392
0.3578,0.1789,138.592097,138.592097,0.25,0,1992.2823
0.35805,0.179025,138.59052,138.59052,0.25,0,1993.09294
0.3583,0.17915,138.592043,138.592043,0.25,0,1993.5875
0.35855,0.179275,138.590456,138.590456,0.25,0,1994.39459
0.3588,0.1794,138.590782,138.590782,0.5,0,1995.22921
0.35905,0.179525,138.590659,138.590659,0.25,0,2001.1305
0.3593,0.17965,138.591731,138.591731,0.25,0,2001.601
0.35955,0.179775,138.590883,138.590883,0.25,0,2002.49166
0.3598,0.1799,138.591829,138.591829,0.25,0,2003.01926
0.36005,0.180025,138.590324,138.590324,0.25,0,2004.07055
0.3603,0.18015,138.590012,138.590012,0.5,0,2005.01007
0.36055,0.180275,138.591673,138.591673,0.25,0,2009.71872
0.3608,0.1804,138.590391,138.590391,0.25,0,2010.56647
0.36105,0.180525,138.589984,138.589984,0.25,0,2011.47179
0.3613,0.18065,138.591579,138.591579,0.25,0,2012.19287
0.36155,0.180775,138.59011,138.59011,0.25,0,2013.15861
0.3618,0.1809,138.590465,138.590465,0.5,0,2013.96117
0.36205,0.181025,138.591552,138.591552,0.25,0,2019.11377
0.3623,0.18115,138.590737,138.590737,0.25,0,2019.92756
0.36255,0.181275,138.591717,138.591717,0.25,0,2020.37419
0.3628,0.1814,138.591962,138.591962,0.25,0,2020.85644
0.36305,0.181525,138.592089,138.592089,0.25,0,2021.42502
0.3633,0.18165,138.592278,138.592278,0.5,0,2021.76486
0.36355,0.181775,138.592254,138.592254,0.25,0,2026.37047
0.3638,0.1819,138.592459,138.592459,0.25,0,2026.68742
0.36405,0.182025,138.592443,138.592443,0.25,0,2027.16395
0.3643,0.18215,138.591111,138.591111,0.25,0,2028.06939
0.36455,0.182275,138.591283,138.591283,0.25,0,2028.96704
0.3648,0.1824,138.592164,138.592164,0.5,0,2029.41357
0.36505,0.182525,138.591038,138.591038,0.25,0,2034.40783
0.3653,0.18265,138.592122,138.592122,0.25,0,2034.96298
0.36555,0.182775,138.592205,138.592205,0.25,0,2035.38432
0.3658,0.1829,138.592343,138.592343,0.25,0,2035.81848
0.36605,0.183025,138.592506,138.592506,0.25,0,2036.57852
0.3663,0.18315,138.591428,138.591428,0.5,0,2037.50672
0.36655,0.183275,138.592281,138.592281,0.25,0,2041.99238
0.3668,0.1834,138.592365,138.592365,0.25,0,2042.56293
0.36705,0.183525,138.592792,138.592792,0.25,0,2043.44336
0.3673,0.18365,138.592574,138.592574,0.25,0,2043.99311
0.36755,0.183775,138.590818,138.590818,0.25,0,2044.90271
0.3678,0.1839,138.592376,138.592376,0.5,0,2045.44355
0.36805,0.184025,138.592411,138.592411,0.25,0,2050.08086
0.3683,0.18415,138.592529,138.592529,0.25,0,2050.53414
0.36855,0.184275,138.592247,138.592247,0.25,0,2051.34207
0.3688,0.1844,138.591555,138.591555,0.25,0,2052.20085
0.36905,0.184525,138.592417,138.592417,0.25,0,2052.7704
0.3693,0.18465,138.590835,138.590835,0.5,0,2053.62043
0.36955,0.184775,138.592564,138.592564,0.25,0,2058.43496
0.3698,0.1849,138.592284,138.592284,0.25,0,2058.98988
0.37005,0.185025,138.590921,138.590921,0.25,0,2059.72797
0.3703,0.18515,138.59046,138.59046,0.25,0,2060.51256
0.37055,0.185275,138.590339,138.590339,0.25,0,2061.37778
0.3708,0.1854,138.591892,138.591892,0.5,0,2061.92461
0.37105,0.185525,138.592077,138.592077,0.25,0,2066.47987
0.3713,0.18565,138.590234,138.590234,0.25,0,2067.39509
0.37155,0.185775,138.590309,138.590309,0.25,0,2068.23687
0.3718,0.1859,138.591827,138.591827,0.25,0,2068.67835
0.37205,0.186025,138.590492,138.590492,0.25,0,2069.47391
0.3723,0.18615,138.590119,138.590119,0.5,0,2070.16428
0.37255,0.186275,138.590232,138.590232,0.25,0,2074.64762
0.3728,0.1864,138.59159,138.59159,0.25,0,2075.18242
0.37305,0.186525,138.59001,138.59001,0.25,0,2075.97996
0.3733,0.18665,138.591633,138.591633,0.25,0,2076.53984
0.37355,0.186775,138.590144,138.590144,0.25,0,2077.35662
0.3738,0.1869,138.589975,138.589975,0.5,0,2078.28741
0.37405,0.187025,138.590064,138.590064,0.25,0,2083.35014
0.3743,0.18715,138.591374,138.591374,0.25,0,2083.71588
0.37455,0.187275,138.589942,138.589942,0.25,0,2084.47038
0.3748,0.1874,138.591464,138.591464,0.25,0,2084.74431
0.37505,0.187525,138.59176,138.59176,0.25,0,2085.15218
0.3753,0.18765,138.591987,138.591987,0.5,0,2085.61738
0.37555,0.187775,138.590559,138.590559,0.25,0,2090.41859
0.3758,0.1879,138.591994,138.591994,0.25,0,2090.78139
0.37605,0.188025,138.592143,138.592143,0.25,0,2091.22994
0.3763,0.18815,138.591179,138.591179,0.25,0,2092.07519
0.37655,0.188275,138.592097,138.592097,0.25,0,2092.65055
0.3768,0.1884,138.59223,138.59223,0.5,0,2093.21363
0.37705,0.188525,138.590478,138.590478,0.25,0,2097.88511
0.3773,0.18865,138.59211,138.59211,0.25,0,2098.35056
0.37755,0.188775,138.592265,138.592265,0.25,0,2098.88861
0.3778,0.1889,138.590417,138.590417,0.25,0,2099.72135
0.37805,0.189025,138.592104,138.592104,0.25,0,2100.18556
0.3783,0.18915,138.591912,138.591912,0.5,0,2101.10718
0.37855,0.189275,138.592167,138.592167,0.25,0,2105.14555
0.3788,0.1894,138.592256,138.592256,0.25,0,2105.63239
0.37905,0.189525,138.590832,138.590832,0.25,0,2106.52784
0.3793,0.18965,138.59046,138.59046,0.25,0,2107.30006
0.37955,0.189775,138.590412,138.590412,0.25,0,2108.10517
0.3798,0.1899,138.591776,138.591776,0.5,0,2108.66194
0.38005,0.190025,138.590182,138.590182,0.25,0,2113.52044
0.3803,0.19015,138.590685,138.590685,0.25,0,2114.2879
0.38055,0.190275,138.59164,138.59164,0.25,0,2114.72432
0.3808,0.1904,138.590294,138.590294,0.25,0,2115.58077
0.38105,0.190525,138.591644,138.591644,0.25,0,2116.02063
0.3813,0.19065,138.591852,138.591852,0.5,0,2116.46555
0.38155,0.190775,138.590474,138.590474,0.25,0,2121.0851
0.3818,0.1909,138.590833,138.590833,0.25,0,2121.96973
0.38205,0.191025,138.590541,138.590541,0.25,0,2122.82599
0.3823,0.19115,138.590788,138.590788,0.25,0,2123.58506
0.38255,0.191275,138.591594,138.591594,0.25,0,2124.11151
0.3828,0.1914,138.591774,138.591774,0.5,0,2124.54627
0.38305,0.191525,138.591845,138.591845,0.25,0,2128.89756
0.3833,0.19165,138.592038,138.592038,0.25,0,2129.45585
0.38355,0.191775,138.591127,138.591127,0.25,0,2130.2571
0.3838,0.1919,138.592091,138.592091,0.25,0,2130.75406
0.38405,0.192025,138.590694,138.590694,0.25,0,2131.48272
0.3843,0.19215,138.590331,138.590331,0.5,0,2132.21285
0.38455,0.192275,138.590196,138.590196,0.25,0,2136.99892
0.3848,0.1924,138.59013,138.59013,0.25,0,2137.71939
0.38505,0.192525,138.591537,138.591537,0.25,0,2138.08906
0.3853,0.19265,138.591743,138.591743,0.25,0,2138.62411
0.38555,0.192775,138.591923,138.591923,0.25,0,2139.00587
0.3858,0.1929,138.592088,138.592088,0.5,0,2139.46889
0.38605,0.193025,138.592213,138.592213,0.25,0,2143.54305
0.3863,0.19315,138.590819,138.590819,0.25,0,2144.34511
0.38655,0.193275,138.592098,138.592098,0.25,0,2144.80539
0.3868,0.1934,138.592216,138.592216,0.25,0,2145.32796
0.38705,0.193525,138.592264,138.592264,0.25,0,2145.84055
0.3873,0.19365,138.592333,138.592333,0.5,0,2146.31179
0.38755,0.193775,138.592494,138.592494,0.25,0,2150.43947
0.3878,0.1939,138.592475,138.592475,0.25,0,2150.98647
0.38805,0.194025,138.59246,138.59246,0.25,0,2151.38969
0.3883,0.19415,138.592557,138.592557,0.25,0,2151.83426
0.38855,0.194275,138.591544,138.591544,0.25,0,2152.57025
0.3888,0.1944,138.591344,138.591344,0.5,0,2153.45693
0.38905,0.194525,138.590533,138.590533,0.25,0,2158.17838
0.3893,0.19465,138.592039,138.592039,0.25,0,2158.70019
0.38955,0.194775,138.592175,138.592175,0.25,0,2159.09236
0.3898,0.1949,138.592319,138.592319,0.25,0,2159.57257
0.39005,0.195025,138.59238,138.59238,0.25,0,2159.99329
0.3903,0.19515,138.590893,138.590893,0.5,0,2160.74787
0.39055,0.195275,138.592205,138.592205,0.25,0,2164.97273
0.3908,0.1954,138.59238,138.59238,0.25,0,2165.26714
0.39105,0.195525,138.592415,138.592415,0.25,0,2165.74378
0.3913,0.19565,138.590557,138.590557,0.25,0,2166.4343
0.39155,0.195775,138.592191,138.592191,0.25,0,2166.92147
0.3918,0.1959,138.591046,138.591046,0.5,0,2167.63996
0.39205,0.196025,138.590198,138.590198,0.25,0,2172.39945
0.3923,0.19615,138.589957,138.589957,0.25,0,2173.24197
0.39255,0.196275,138.590355,138.590355,0.25,0,2173.95527
0.3928,0.1964,138.591509,138.591509,0.25,0,2174.42653
0.39305,0.196525,138.591707,138.591707,0.25,0,2174.89306
0.3933,0.19665,138.590834,138.590834,0.5,0,2175.53697
0.39355,0.196775,138.590212,138.590212,0.25,0,2180.51453
0.3938,0.1969,138.59161,138.59161,0.25,0,2180.90595
0.39405,0.197025,138.590693,138.590693,0.25,0,2181.69577
0.3943,0.19715,138.590461,138.590461,0.25,0,2182.4855
0.39455,0.197275,138.591398,138.591398,0.25,0,2183.36039
0.3948,0.1974,138.589924,138.589924,0.5,0,2184.12549
0.39505,0.197525,138.590027,138.590027,0.25,0,2188.67997
0.3953,0.19765,138.589704,138.589704,0.25,0,2189.45946
0.39555,0.197775,138.591228,138.591228,0.25,0,2189.71265
0.3958,0.1979,138.591441,138.591441,0.25,0,2190.25226
0.39605,0.198025,138.590113,138.590113,0.25,0,2191.17646
0.3963,0.19815,138.591505,138.591505,0.5,0,2191.75511
0.39655,0.198275,138.589989,138.589989,0.25,0,2196.80384
0.3968,0.1984,138.591573,138.591573,0.25,0,2197.11962
0.39705,0.198525,138.590128,138.590128,0.25,0,2197.81579
0.3973,0.19865,138.591593,138.591593,0.25,0,2198.25749
0.39755,0.198775,138.590257,138.590257,0.25,0,2198.97198
0.3978,0.1989,138.59044,138.59044,0.5,0,2199.65991
0.39805,0.199025,138.591583,138.591583,0.25,0,2204.12355
0.3983,0.19915,138.590278,138.590278,0.25,0,2205.03929
0.39855,0.199275,138.591719,138.591719,0.25,0,2205.47548
0.3988,0.1994,138.591957,138.591957,0.25,0,2205.89823
0.39905,0.199525,138.592092,138.592092,0.25,0,2206.20867
0.3993,0.19965,138.592196,138.592196,0.5,0,2206.75262
0.39955,0.199775,138.59079,138.59079,0.25,0,2211.81309
0.3998,0.1999,138.591222,138.591222,0.25,0,2212.51616
0.40005,0.200025,138.590123,138.590123,0.25,0,2213.27512
0.4003,0.20015,138.591915,138.591915,0.25,0,2213.75248
0.40055,0.200275,138.590507,138.590507,0.25,0,2214.62691
0.4008,0.2004,138.590628,138.590628,0.5,0,2215.44551
0.40105,0.200525,138.590475,138.590475,0.25,0,2220.36089
0.4013,0.20065,138.591618,138.591618,0.25,0,2220.81818
0.40155,0.200775,138.59028,138.59028,0.25,0,2221.54114
0.4018,0.2009,138.591616,138.591616,0.25,0,2222.01737
0.40205,0.201025,138.590052,138.590052,0.25,0,2222.72713
0.4023,0.20115,138.590386,138.590386,0.5,0,2223.4626
0.40255,0.201275,138.589847,138.589847,0.25,0,2227.89075
0.4028,0.2014,138.591347,138.591347,0.25,0,2228.32154
0.40305,0.201525,138.591611,138.591611,0.25,0,2228.77647
0.4033,0.20165,138.5913,138.5913,0.25,0,2229.64859
0.40355,0.201775,138.591778,138.591778,0.25,0,2230.0734
0.4038,0.2019,138.5919,138.5919,0.5,0,2230.56599
0.40405,0.202025,138.591986,138.591986,0.25,0,2235.25634
0.4043,0.20215,138.592054,138.592054,0.25,0,2235.68583
0.40455,0.202275,138.590666,138.590666,0.25,0,2236.48429
0.4048,0.2024,138.591954,138.591954,0.25,0,2236.97374
0.40505,0.202525,138.592032,138.592032,0.25,0,2237.2573
0.4053,0.20265,138.590679,138.590679,0.5,0,2238.1695
0.40555,0.202775,138.590352,138.590352,0.25,0,2243.35816
0.4058,0.2029,138.591787,138.591787,0.25,0,2243.83993
0.40605,0.203025,138.591023,138.591023,0.25,0,2244.67792
0.4063,0.20315,138.591811,138.591811,0.25,0,2245.2435
0.40655,0.203275,138.592015,138.592015,0.25,0,2245.57015
0.4068,0.2034,138.592097,138.592097,0.5,0,2246.08654
0.40705,0.203525,138.591136,138.591136,0.25,0,2250.71286
0.4073,0.20365,138.592077,138.592077,0.25,0,2251.15791
0.40755,0.203775,138.590664,138.590664,0.25,0,2251.87658
0.4078,0.2039,138.590514,138.590514,0.25,0,2252.66888
0.40805,0.204025,138.590121,138.590121,0.25,0,2253.37641
0.4083,0.20415,138.59136,138.59136,0.5,0,2254.12976
0.40855,0.204275,138.590189,138.590189,0.25,0,2258.89822
0.4088,0.2044,138.59155,138.59155,0.25,0,2259.32029
0.40905,0.204525,138.591717,138.591717,0.25,0,2259.75836
0.4093,0.20465,138.59186,138.59186,0.25,0,2260.2567
0.40955,0.204775,138.59196,138.59196,0.25,0,2260.73691
0.4098,0.2049,138.592143,138.592143,0.5,0,2261.16246
0.41005,0.205025,138.592235,138.592235,0.25,0,2265.72476
0.4103,0.20515,138.590394,138.590394,0.25,0,2266.42336
0.41055,0.205275,138.590593,138.590593,0.25,0,2267.1988
0.4108,0.2054,138.590827,138.590827,0.25,0,2267.92658
0.41105,0.205525,138.590113,138.590113,0.25,0,2268.81132
0.4113,0.20565,138.591586,138.591586,0.5,0,2269.25396
0.41155,0.205775,138.591773,138.591773,0.25,0,2273.76084
0.4118,0.2059,138.591885,138.591885,0.25,0,2274.23083
0.41205,0.206025,138.592186,138.592186,0.25,0,2275.12144
0.4123,0.20615,138.590194,138.590194,0.25,0,2276.01756
0.41255,0.206275,138.591892,138.591892,0.25,0,2276.45302
0.4128,0.2064,138.591991,138.591991,0.5,0,2276.91043
0.41305,0.206525,138.590882,138.590882,0.25,0,2281.44905
0.4133,0.20665,138.590263,138.590263,0.25,0,2282.18619
0.41355,0.206775,138.590519,138.590519,0.25,0,2283.03376
0.4138,0.2069,138.591605,138.591605,0.25,0,2283.50348
0.41405,0.207025,138.591789,138.591789,0.25,0,2283.8882
0.4143,0.20715,138.590557,138.590557,0.5,0,2284.62359
0.41455,0.207275,138.590767,138.590767,0.25,0,2289.31216
0.4148,0.2074,138.589896,138.589896,0.25,0,2290.02305
0.41505,0.207525,138.591492,138.591492,0.25,0,2290.47599
0.4153,0.20765,138.591664,138.591664,0.25,0,2290.94472
0.41555,0.207775,138.591776,138.591776,0.25,0,2291.50135
0.4158,0.2079,138.591927,138.591927,0.5,0,2292.02634
0.41605,0.208025,138.59076,138.59076,0.25,0,2296.77656
0.4163,0.20815,138.591888,138.591888,0.25,0,2297.26757
0.41655,0.208275,138.590289,138.590289,0.25,0,2298.02224
0.4168,0.2084,138.590705,138.590705,0.25,0,2298.85368
0.41705,0.208525,138.590423,138.590423,0.25,0,2300.01937
0.4173,0.20865,138.590069,138.590069,0.5,0,2300.93507
0.41755,0.208775,138.590007,138.590007,0.25,0,2306.1731
0.4178,0.2089,138.589851,138.589851,0.25,0,2307.01323
0.41805,0.209025,138.591239,138.591239,0.25,0,2307.55675
0.4183,0.20915,138.589981,138.589981,0.25,0,2308.63488
0.41855,0.209275,138.591317,138.591317,0.25,0,2309.12844
0.4188,0.2094,138.591504,138.591504,0.5,0,2309.81154
0.41905,0.209525,138.590597,138.590597,0.25,0,2316.22409
0.4193,0.20965,138.591569,138.591569,0.25,0,2316.90353
0.41955,0.209775,138.589978,138.589978,0.25,0,2317.81371
0.4198,0.2099,138.589654,138.589654,0.25,0,2318.94104
0.42005,0.210025,138.589781,138.589781,0.25,0,2320.24817
0.4203,0.21015,138.589775,138.589775,0.5,0,2321.09102
0.42055,0.210275,138.591315,138.591315,0.25,0,2326.42418
0.4208,0.2104,138.591466,138.591466,0.25,0,2326.80726
0.42105,0.210525,138.591628,138.591628,0.25,0,2327.37705
0.4213,0.21065,138.590023,138.590023,0.25,0,2328.28351
0.42155,0.210775,138.590084,138.590084,0.25,0,2329.02032
0.4218,0.2109,138.59036,138.59036,0.5,0,2329.77661
0.42205,0.211025,138.591444,138.591444,0.25,0,2334.09733
0.4223,0.21115,138.590095,138.590095,0.25,0,2335.00431
0.42255,0.211275,138.591461,138.591461,0.25,0,2335.56332
0.4228,0.2114,138.591634,138.591634,0.25,0,2336.21645
0.42305,0.211525,138.590381,138.590381,0.25,0,2337.27973
0.4233,0.21165,138.589994,138.589994,0.5,0,2337.9791
0.42355,0.211775,138.589876,138.589876,0.25,0,2342.27514
0.4238,0.2119,138.591362,138.591362,0.25,0,2342.79262
0.42405,0.212025,138.589833,138.589833,0.25,0,2343.57036
0.4243,0.21215,138.591416,138.591416,0.25,0,2344.13064
0.42455,0.212275,138.590335,138.590335,0.25,0,2344.93495
0.4248,0.2124,138.590289,138.590289,0.5,0,2345.68268
0.42505,0.212525,138.590194,138.590194,0.25,0,2350.3369
0.4253,0.21265,138.591289,138.591289,0.25,0,2350.62993
0.42555,0.212775,138.589793,138.589793,0.25,0,2351.37453
0.4258,0.2129,138.590001,138.590001,0.25,0,2352.23067
0.42605,0.213025,138.591471,138.591471,0.25,0,2353.19917
0.4263,0.21315,138.591463,138.591463,0.5,0,2353.58794
0.42655,0.213275,138.590777,138.590777,0.25,0,2358.53577
0.4268,0.2134,138.591647,138.591647,0.25,0,2358.98259
0.42705,0.213525,138.590319,138.590319,0.25,0,2359.84957
0.4273,0.21365,138.591668,138.591668,0.25,0,2360.27402
0.42755,0.213775,138.590551,138.590551,0.25,0,2361.20219
0.4278,0.2139,138.591705,138.591705,0.5,0,2361.63392
0.42805,0.214025,138.59079,138.59079,0.25,0,2366.58547
0.4283,0.21415,138.591746,138.591746,0.25,0,2367.05076
0.42855,0.214275,138.590205,138.590205,0.25,0,2367.9258
0.4288,0.2144,138.590473,138.590473,0.25,0,2368.8325
0.42905,0.214525,138.591628,138.591628,0.25,0,2369.35556
0.4293,0.21465,138.590234,138.590234,0.5,0,2370.05623
0.42955,0.214775,138.590016,138.590016,0.25,0,2374.7922
0.4298,0.2149,138.591503,138.591503,0.25,0,2375.0866
0.43005,0.215025,138.591725,138.591725,0.25,0,2375.54976
0.4303,0.21515,138.590338,138.590338,0.25,0,2376.19494
0.43055,0.215275,138.591645,138.591645,0.25,0,2376.76368
0.4308,0.2154,138.590161,138.590161,0.5,0,2377.53332
0.43105,0.215525,138.591628,138.591628,0.25,0,2382.13012
0.4313,0.21565,138.590253,138.590253,0.25,0,2382.77813
0.43155,0.215775,138.591615,138.591615,0.25,0,2383.33045
0.4318,0.2159,138.590299,138.590299,0.25,0,2384.04425
0.43205,0.216025,138.590374,138.590374,0.25,0,2384.77862
0.4323,0.21615,138.59149,138.59149,0.5,0,2385.26335
0.43255,0.216275,138.590502,138.590502,0.25,0,2389.51631
0.4328,0.2164,138.590034,138.590034,0.25,0,2390.35009
0.43305,0.216525,138.591408,138.591408,0.25,0,2390.70133
0.4333,0.21665,138.591525,138.591525,0.25,0,2391.25239
0.43355,0.216775,138.591766,138.591766,0.25,0,2391.72131
0.4338,0.2169,138.590543,138.590543,0.5,0,2392.53133
0.43405,0.217025,138.589987,138.589987,0.25,0,2397.05963
0.4343,0.21715,138.59155,138.59155,0.25,0,2397.56375
0.43455,0.217275,138.59002,138.59002,0.25,0,2398.39358
0.4348,0.2174,138.591539,138.591539,0.25,0,2398.95044
0.43505,0.217525,138.591664,138.591664,0.25,0,2399.31702
0.4353,0.21765,138.590051,138.590051,0.5,0,2400.16249
0.43555,0.217775,138.589691,138.589691,0.25,0,2404.79873
0.4358,0.2179,138.589515,138.589515,0.25,0,2405.66653
0.43605,0.218025,138.589316,138.589316,0.25,0,2406.58551
0.4363,0.21815,138.591096,138.591096,0.25,0,2407.13783
0.43655,0.218275,138.59138,138.59138,0.25,0,2407.60263
0.4368,0.2184,138.590013,138.590013,0.5,0,2408.4025
0.43705,0.218525,138.591389,138.591389,0.25,0,2413.09081
0.4373,0.21865,138.59153,138.59153,0.25,0,2413.58366
0.43755,0.218775,138.591678,138.591678,0.25,0,2414.14562
0.4378,0.2189,138.591814,138.591814,0.25,0,2414.59392
0.43805,0.219025,138.590848,138.590848,0.25,0,2415.31265
0.4383,0.21915,138.591741,138.591741,0.5,0,2415.86612
0.43855,0.219275,138.591809,138.591809,0.25,0,2420.41394
0.4388,0.2194,138.590243,138.590243,0.25,0,2421.28826
0.43905,0.219525,138.590032,138.590032,0.25,0,2422.19659
0.4393,0.21965,138.589401,138.589401,0.25,0,2423.11043
0.43955,0.219775,138.589275,138.589275,0.25,0,2424.02518
0.4398,0.2199,138.591313,138.591313,0.5,0,2424.71828
0.44005,0.220025,138.591302,138.591302,0.25,0,2429.45583
0.4403,0.22015,138.591447,138.591447,0.25,0,2429.86309
0.44055,0.220275,138.591596,138.591596,0.25,0,2430.30639
0.4408,0.2204,138.591022,138.591022,0.25,0,2431.02395
0.44105,0.220525,138.590493,138.590493,0.25,0,2431.83426
0.4413,0.22065,138.590075,138.590075,0.5,0,2432.59282
0.44155,0.220775,138.591417,138.591417,0.25,0,2437.1213
0.4418,0.2209,138.589979,138.589979,0.25,0,2437.84105
0.44205,0.221025,138.591478,138.591478,0.25,0,2438.21726
0.4423,0.22115,138.590115,138.590115,0.25,0,2438.91678
0.44255,0.221275,138.590065,138.590065,0.25,0,2439.60057
0.4428,0.2214,138.589465,138.589465,0.5,0,2440.42556
0.44305,0.221525,138.591184,138.591184,0.25,0,2445.32019
0.4433,0.22165,138.590251,138.590251,0.25,0,2446.21078
0.44355,0.221775,138.590233,138.590233,0.25,0,2446.97461
0.4438,0.2219,138.591266,138.591266,0.25,0,2447.35275
0.44405,0.222025,138.59149,138.59149,0.25,0,2447.9083
0.4443,0.22215,138.591598,138.591598,0.5,0,2448.40707
0.44455,0.222275,138.591776,138.591776,0.25,0,2452.79625
0.4448,0.2224,138.590316,138.590316,0.25,0,2453.61773
0.44505,0.222525,138.591717,138.591717,0.25,0,2454.07009
0.4453,0.22265,138.591892,138.591892,0.25,0,2454.46684
0.44555,0.222775,138.59096,138.59096,0.25,0,2455.16705
0.4458,0.2229,138.591877,138.591877,0.5,0,2455.65529
0.44605,0.223025,138.591986,138.591986,0.25,0,2460.02957
0.4463,0.22315,138.592073,138.592073,0.25,0,2460.5573
0.44655,0.223275,138.592134,138.592134,0.25,0,2461.05502
0.4468,0.2234,138.590665,138.590665,0.25,0,2461.74991
0.44705,0.223525,138.591945,138.591945,0.25,0,2462.18636
0.4473,0.22365,138.592029,138.592029,0.5,0,2462.62735
0.44755,0.223775,138.592144,138.592144,0.25,0,2467.278
0.4478,0.2239,138.592149,138.592149,0.25,0,2467.73574
0.44805,0.224025,138.592204,138.592204,0.25,0,2468.12751
0.4483,0.22415,138.592208,138.592208,0.25,0,2468.56359
0.44855,0.224275,138.59225,138.59225,0.25,0,2469.01506
0.4488,0.2244,138.592292,138.592292,0.5,0,2469.48236
0.44905,0.224525,138.592312,138.592312,0.25,0,2474.52648
0.4493,0.22465,138.592304,138.592304,0.25,0,2474.97641
0.44955,0.224775,138.592379,138.592379,0.25,0,2475.43531
0.4498,0.2249,138.591146,138.591146,0.25,0,2476.30769
0.45005,0.225025,138.592163,138.592163,0.25,0,2476.86905
0.4503,0.22515,138.592375,138.592375,0.5,0,2477.83047
0.45055,0.225275,138.592209,138.592209,0.25,0,2482.14097
0.4508,0.2254,138.592283,138.592283,0.25,0,2482.61556
0.45105,0.225525,138.591062,138.591062,0.25,0,2483.44017
0.4513,0.22565,138.590526,138.590526,0.25,0,2484.34567
0.45155,0.225775,138.590788,138.590788,0.25,0,2485.10101
0.4518,0.2259,138.59171,138.59171,0.5,0,2485.56529
0.45205,0.226025,138.591782,138.591782,0.25,0,2490.10624
0.4523,0.22615,138.589908,138.589908,0.25,0,2490.92605
0.45255,0.226275,138.589759,138.589759,0.25,0,2491.72253
0.4528,0.2264,138.589677,138.589677,0.25,0,2492.50441
0.45305,0.226525,138.589752,138.589752,0.25,0,2493.41705
0.4533,0.22665,138.589897,138.589897,0.5,0,2494.25754
0.45355,0.226775,138.591051,138.591051,0.25,0,2498.8798
0.4538,0.2269,138.590141,138.590141,0.25,0,2499.75678
0.45405,0.227025,138.590101,138.590101,0.25,0,2500.58193
0.4543,0.22715,138.591084,138.591084,0.25,0,2501.00911
0.45455,0.227275,138.591322,138.591322,0.25,0,2501.56842
0.4548,0.2274,138.591576,138.591576,0.5,0,2501.96553
0.45505,0.227525,138.591684,138.591684,0.25,0,2506.85459
0.4553,0.22765,138.591829,138.591829,0.25,0,2507.36988
0.45555,0.227775,138.592013,138.592013,0.25,0,2507.8245
0.4558,0.2279,138.591205,138.591205,0.25,0,2508.55902
0.45605,0.228025,138.591944,138.591944,0.25,0,2508.99037
0.4563,0.22815,138.591984,138.591984,0.5,0,2509.52691
0.45655,0.228275,138.592096,138.592096,0.25,0,2513.62551
0.4568,0.2284,138.59213,138.59213,0.25,0,2514.07228
0.45705,0.228525,138.592198,138.592198,0.25,0,2514.507
0.4573,0.22865,138.592277,138.592277,0.25,0,2515.02232
0.45755,0.228775,138.590365,138.590365,0.25,0,2515.88378
0.4578,0.2289,138.590285,138.590285,0.5,0,2516.64833
0.45805,0.229025,138.591752,138.591752,0.25,0,2521.27224
0.4583,0.22915,138.591862,138.591862,0.25,0,2521.73014
0.45855,0.229275,138.59199,138.59199,0.25,0,2522.26487
0.4588,0.2294,138.590972,138.590972,0.25,0,2523.03626
0.45905,0.229525,138.58998,138.58998,0.25,0,2523.80493
0.4593,0.22965,138.591702,138.591702,0.5,0,2524.25375
0.45955,0.229775,138.59006,138.59006,0.25,0,2529.31975
0.4598,0.2299,138.591609,138.591609,0.25,0,2529.86275
0.46005,0.230025,138.590737,138.590737,0.25,0,2530.75297
0.4603,0.23015,138.589743,138.589743,0.25,0,2531.66309
0.46055,0.230275,138.589683,138.589683,0.25,0,2532.38541
0.4608,0.2304,138.591244,138.591244,0.5,0,2532.81304
0.46105,0.230525,138.590315,138.590315,0.25,0,2538.01113
0.4613,0.23065,138.591293,138.591293,0.25,0,2538.41907
0.46155,0.230775,138.591464,138.591464,0.25,0,2538.84178
0.4618,0.2309,138.589952,138.589952,0.25,0,2539.69735
0.46205,0.231025,138.591162,138.591162,0.25,0,2540.45884
0.4623,0.23115,138.589702,138.589702,0.5,0,2541.31523
0.46255,0.231275,138.589811,138.589811,0.25,0,2545.75077
0.4628,0.2314,138.590109,138.590109,0.25,0,2546.5903
0.46305,0.231525,138.591177,138.591177,0.25,0,2547.00073
0.4633,0.23165,138.591386,138.591386,0.25,0,2547.52154
0.46355,0.231775,138.591613,138.591613,0.25,0,2547.94351
0.4638,0.2319,138.591721,138.591721,0.5,0,2548.41598
0.46405,0.232025,138.590328,138.590328,0.25,0,2552.6612
0.4643,0.23215,138.591716,138.591716,0.25,0,2553.15772
