s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.023574375,0.0117871875,100.611648,0.0025,1,1706.77805
0.023576875,0.0117884375,100.612918,0.0025,1,1711.99499
0.023579375,0.0117896875,100.643319,0.005,1,1716.61009
0.023584375,0.0117921875,100.646408,0.005,1,1721.56553
0.023589375,0.0117946875,100.633663,0.005,1,1726.06299
0.023594375,0.0117971875,100.679051,0.005,1,1730.34163
0.023599375,0.0117996875,100.64081,0.005,1,1735.51378
0.0235995312,0.0117997656,100.640661,0.00015625,1,1768.00361
0.0235996875,0.0117998437,100.638006,0.00015625,1,1771.76937
0.0235998437,0.0117999219,100.637379,0.00015625,1,1775.46097
0.0236,0.0118,100.634705,0.00015625,1,1779.36713
0.0236001562,0.0118000781,100.637801,0.00015625,1,1783.56592
0.0236003125,0.0118001562,100.640593,0.0003125,1,1787.66608
0.023600625,0.0118003125,100.64074,0.0003125,1,1791.49866
0.0236009375,0.0118004687,100.642279,0.0003125,1,1795.42786
0.02360125,0.011800625,100.64288,0.0003125,1,1799.18319
0.0236015625,0.0118007812,100.647067,0.0003125,1,1803.25761
0.023601875,0.0118009375,100.649089,0.0003125,1,1807.03585
0.0236021875,0.0118010937,100.646949,0.000625,1,1810.76747
0.0236028125,0.0118014062,100.650238,0.000625,1,1814.52712
0.0236034375,0.0118017187,100.65919,0.000625,1,1818.53908
0.0236040625,0.0118020312,100.658297,0.000625,1,1822.36049
0.0236046875,0.0118023437,100.663243,0.000625,1,1829.25746
0.0236053125,0.0118026562,100.667223,0.000625,1,1841.26146
0.0236059375,0.0118029687,100.670015,0.00125,1,1852.28947
0.0236071875,0.0118035937,100.675966,0.00125,1,1861.29738
0.0236084375,0.0118042187,100.679213,0.00125,1,1872.58793
0.0236096875,0.0118048437,100.690534,0.00125,1,1880.79559
0.0236109375,0.0118054687,100.699611,0.00125,1,1886.93783
0.0236121875,0.0118060937,100.699399,0.00125,1,1891.47679
0.0236134375,0.0118067187,100.699037,0.0025,1,1895.47394
0.0236159375,0.0118079687,100.722181,0.0025,1,1900.7449
0.0236184375,0.0118092187,100.734144,0.0025,1,1904.55561
0.0236209375,0.0118104687,100.749249,0.0025,1,1908.46956
0.0236234375,0.0118117187,100.742564,0.0025,1,1912.43363
0.0236259375,0.0118129687,100.760419,0.0025,1,1916.45034
0.0236284375,0.0118142187,100.760158,0.005,1,1920.24282
0.0236334375,0.0118167187,100.706174,0.005,1,1924.60514
0.0236384375,0.0118192187,100.766403,0.005,1,1928.34798
0.0236434375,0.0118217187,100.720022,0.005,1,1933.12627
0.0236484375,0.0118242187,100.724227,0.005,1,1938.13179
0.0236509375,0.0118254687,100.732847,0.0025,1,1949.2546
0.0236521875,0.0118260937,100.733055,0.00125,1,1960.27305
0.0236528125,0.0118264062,100.729442,0.000625,1,1970.07474
0.0236534375,0.0118267187,100.72587,0.000625,1,1974.02669
0.0236540625,0.0118270312,100.73276,0.000625,1,1977.89741
0.0236546875,0.0118273437,100.736363,0.000625,1,1981.62874
0.0236553125,0.0118276562,100.742957,0.000625,1,1985.40888
0.0236559375,0.0118279687,100.745464,0.00125,1,1989.31075
0.0236571875,0.0118285937,100.750123,0.00125,1,1993.33363
0.0236584375,0.0118292187,100.746407,0.00125,1,1997.32726
0.0236596875,0.0118298437,100.765581,0.00125,1,2001.07325
0.0236609375,0.0118304687,100.773386,0.00125,1,2004.91202
0.0236621875,0.0118310937,100.770548,0.00125,1,2009.13838
0.0236634375,0.0118317187,100.78406,0.0025,1,2013.01164
0.0236659375,0.0118329687,100.794089,0.0025,1,2017.04177
0.0236684375,0.0118342187,100.812837,0.0025,1,2020.82982
0.0236709375,0.0118354687,100.816152,0.0025,1,2024.97882
0.0236734375,0.0118367187,100.833951,0.0025,1,2028.99319
0.0236759375,0.0118379687,100.828298,0.0025,1,2032.87795
0.0236784375,0.0118392187,100.826957,0.005,1,2036.6965
0.0236834375,0.0118417187,100.791728,0.005,1,2040.69009
0.0236884375,0.0118442187,100.823121,0.005,1,2044.63047
0.0236934375,0.0118467187,100.823125,0.005,1,2048.81076
0.0236984375,0.0118492187,100.813657,0.005,1,2053.44755
0.0237009375,0.0118504687,100.824551,0.0025,1,2062.85737
0.0237034375,0.0118517187,100.850755,0.0025,1,2066.52808
0.0237059375,0.0118529687,100.869998,0.0025,1,2070.38229
0.0237084375,0.0118542187,100.871032,0.0025,1,2074.28673
0.0237109375,0.0118554687,100.891851,0.0025,1,2078.12038
0.0237134375,0.0118567187,100.887528,0.005,1,2081.97764
0.0237184375,0.0118592187,100.915448,0.005,1,2085.90619
0.0237234375,0.0118617187,100.846842,0.005,1,2090.52322
0.0237284375,0.0118642187,100.854927,0.005,1,2095.07091
0.0237309375,0.0118654687,100.856315,0.0025,1,2104.49481
0.0237334375,0.0118667187,100.871395,0.0025,1,2108.46975
0.0237359375,0.0118679687,100.873756,0.0025,1,2112.54968
0.0237384375,0.0118692187,100.898346,0.0025,1,2116.41789
0.0237409375,0.0118704687,100.918198,0.0025,1,2120.40547
0.0237434375,0.0118717187,100.927469,0.005,1,2124.64145
0.0237484375,0.0118742187,100.890094,0.005,1,2135.24969
0.0237534375,0.0118767187,100.928042,0.005,1,2147.38308
0.0237584375,0.0118792187,100.899302,0.005,1,2160.85177
0.0237634375,0.0118817187,100.907345,0.005,1,2174.14473
0.0237659375,0.0118829687,100.936799,0.0025,1,2190.90988
0.0237684375,0.0118842187,100.918702,0.0025,1,2195.13685
0.0237709375,0.0118854687,100.947384,0.0025,1,2200.45591
0.0237721875,0.0118860937,100.940095,0.00125,1,2209.30431
0.0237734375,0.0118867187,100.95504,0.00125,1,2213.1241
0.0237746875,0.0118873437,100.953796,0.00125,1,2216.82107
0.0237759375,0.0118879687,100.949858,0.00125,1,2220.47835
0.0237771875,0.0118885937,100.963282,0.00125,1,2224.2507
0.0237784375,0.0118892187,100.97122,0.0025,1,2227.88949
0.0237809375,0.0118904687,100.968706,0.0025,1,2231.70309
0.0237834375,0.0118917187,100.987704,0.0025,1,2235.64001
0.0237859375,0.0118929687,100.980524,0.0025,1,2239.35385
0.0237884375,0.0118942187,100.972929,0.0025,1,2243.02335
0.0237909375,0.0118954687,100.993855,0.0025,1,2246.84174
