s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.0105,123.70626,123.70626,0.1,0,475.380217
0.01055,124.06803,124.06803,0.05,0,502.879006
0.0106,124.435005,124.435005,0.05,0,503.838951
0.01065,124.790612,124.790612,0.05,0,505.663496
0.0107,125.157188,125.157188,0.05,0,507.133233
0.01075,125.517438,125.517438,0.05,0,508.465014
0.0108,125.88311,125.88311,0.1,0,509.548428
0.01085,126.235788,126.235788,0.05,0,538.770057
0.0109,126.599956,126.599956,0.05,0,540.001875
0.01095,126.963373,126.963373,0.05,0,541.024625
0.011,127.320576,127.320576,0.05,0,542.592233
0.01105,127.68319,127.68319,0.05,0,543.82528
0.0111,128.039238,128.039238,0.1,0,544.953393
0.01115,128.401037,128.401037,0.05,0,572.438444
0.0112,128.750426,128.750426,0.05,0,574.334552
0.01125,129.111732,129.111732,0.05,0,575.287068
