s_m,s_over_B,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.026125,0.0130625,158.404408,158.404408,0.025,0,365.673373
0.02615,0.013075,158.40496,158.40496,0.05,0,366.212337
0.026175,0.0130875,158.405448,158.405448,0.025,0,369.416854
0.0262,0.0131,158.406058,158.406058,0.025,0,370.058791
0.026225,0.0131125,158.406604,158.406604,0.025,0,370.666814
0.02625,0.013125,158.407146,158.407146,0.025,0,371.207684
0.026275,0.0131375,158.407737,158.407737,0.025,0,371.738483
0.0263,0.01315,158.408226,158.408226,0.05,0,372.274187
0.026325,0.0131625,158.408756,158.408756,0.025,0,375.228448
0.02635,0.013175,158.409287,158.409287,0.025,0,375.830636
0.026375,0.0131875,158.409819,158.409819,0.025,0,376.446509
0.0264,0.0132,158.410438,158.410438,0.025,0,376.978678
0.026425,0.0132125,158.410867,158.410867,0.025,0,377.484742
0.02645,0.013225,158.411431,158.411431,0.05,0,378.008869
0.026475,0.0132375,158.411835,158.411835,0.025,0,381.009601
0.0265,0.01325,158.412481,158.412481,0.025,0,381.554024
0.026525,0.0132625,158.412929,158.412929,0.025,0,382.061852
0.02655,0.013275,158.413437,158.413437,0.025,0,382.65264
0.026575,0.0132875,158.41401,158.41401,0.025,0,383.14648
0.0266,0.0133,158.414448,158.414448,0.05,0,383.784078
0.026625,0.0133125,158.415013,158.415013,0.025,0,386.913528
0.02665,0.013325,158.415448,158.415448,0.025,0,387.499559
0.026675,0.0133375,158.415946,158.415946,0.025,0,388.010885
0.0267,0.01335,158.416503,158.416503,0.025,0,388.592327
0.026725,0.0133625,158.416928,158.416928,0.025,0,389.174539
0.02675,0.013375,158.417419,158.417419,0.05,0,389.715332
0.026775,0.0133875,158.417951,158.417951,0.025,0,392.770377
0.0268,0.0134,158.418434,158.418434,0.025,0,393.305068
0.026825,0.0134125,158.418873,158.418873,0.025,0,393.91596
0.02685,0.013425,158.419416,158.419416,0.025,0,394.497539
0.026875,0.0134375,158.41977,158.41977,0.025,0,395.090092
0.0269,0.01345,158.420415,158.420415,0.05,0,395.667203
0.026925,0.0134625,158.420848,158.420848,0.025,0,398.857508
0.02695,0.013475,158.421254,158.421254,0.025,0,399.464654
0.026975,0.0134875,158.421775,158.421775,0.025,0,399.968165
0.027,0.0135,158.422192,158.422192,0.025,0,400.559475
0.027025,0.0135125,158.422721,158.422721,0.025,0,401.160315
0.02705,0.013525,158.423167,158.423167,0.05,0,401.770914
0.027075,0.0135375,158.423582,158.423582,0.025,0,404.705751
0.0271,0.01355,158.424041,158.424041,0.025,0,405.272296
0.027125,0.0135625,158.4245,158.4245,0.025,0,405.844217
0.02715,0.013575,158.424955,158.424955,0.025,0,406.475913
0.027175,0.0135875,158.425408,158.425408,0.025,0,407.03402
0.0272,0.0136,158.425857,158.425857,0.05,0,407.664107
0.027225,0.0136125,158.426308,158.426308,0.025,0,410.706465
0.02725,0.013625,158.426759,158.426759,0.025,0,411.254829
0.027275,0.0136375,158.427269,158.427269,0.025,0,411.706266
0.0273,0.01365,158.427738,158.427738,0.025,0,412.202781
0.027325,0.0136625,158.428088,158.428088,0.025,0,412.772141
0.02735,0.013675,158.428588,158.428588,0.05,0,413.373791
0.027375,0.0136875,158.428964,158.428964,0.025,0,416.260873
0.0274,0.0137,158.429401,158.429401,0.025,0,416.828449
0.027425,0.0137125,158.429836,158.429836,0.025,0,417.341123
0.02745,0.013725,158.43032,158.43032,0.025,0,417.901943
0.027475,0.0137375,158.430702,158.430702,0.025,0,418.466549
0.0275,0.01375,158.43113,158.43113,0.05,0,419.021245
0.027525,0.0137625,158.431561,158.431561,0.025,0,421.917384
0.02755,0.013775,158.431984,158.431984,0.025,0,422.504348
0.027575,0.0137875,158.432345,158.432345,0.025,0,423.034765
0.0276,0.0138,158.432894,158.432894,0.025,0,423.549014
0.027625,0.0138125,158.433254,158.433254,0.025,0,424.15913
0.02765,0.013825,158.433726,158.433726,0.05,0,424.695858
0.027675,0.0138375,158.434091,158.434091,0.025,0,427.661781
0.0277,0.01385,158.434505,158.434505,0.025,0,428.201521
0.027725,0.0138625,158.434983,158.434983,0.025,0,428.808989
0.02775,0.013875,158.435406,158.435406,0.025,0,429.440863
0.027775,0.0138875,158.435789,158.435789,0.025,0,430.025687
0.0278,0.0139,158.436154,158.436154,0.05,0,430.621002
0.027825,0.0139125,158.436656,158.436656,0.025,0,433.548908
0.02785,0.013925,158.437018,158.437018,0.025,0,434.117991
0.027875,0.0139375,158.437421,158.437421,0.025,0,434.661296
0.0279,0.01395,158.437781,158.437781,0.025,0,435.256385
0.027925,0.0139625,158.438245,158.438245,0.025,0,435.813754
0.02795,0.013975,158.438697,158.438697,0.05,0,436.427471
0.027975,0.0139875,158.43898,158.43898,0.025,0,439.213448
0.028,0.014,158.439313,158.439313,0.025,0,439.733162
0.028025,0.0140125,158.439775,158.439775,0.025,0,440.301984
0.02805,0.014025,158.440171,158.440171,0.025,0,440.831793
0.028075,0.0140375,158.440567,158.440567,0.025,0,441.356501
0.0281,0.01405,158.441003,158.441003,0.05,0,441.954506
0.028125,0.0140625,158.44135,158.44135,0.025,0,444.908372
0.02815,0.014075,158.441735,158.441735,0.025,0,445.450457
0.028175,0.0140875,158.442125,158.442125,0.025,0,446.058356
0.0282,0.0141,158.442564,158.442564,0.025,0,446.656681
0.028225,0.0141125,158.442961,158.442961,0.025,0,447.216812
0.02825,0.014125,158.443328,158.443328,0.05,0,447.785455
0.028275,0.0141375,158.443707,158.443707,0.025,0,450.65031
0.0283,0.01415,158.444046,158.444046,0.025,0,451.276196
0.028325,0.0141625,158.44452,158.44452,0.025,0,451.819838
0.02835,0.014175,158.444923,158.444923,0.025,0,452.411637
0.028375,0.0141875,158.445244,158.445244,0.025,0,453.023216
0.0284,0.0142,158.445603,158.445603,0.05,0,453.669211
0.028425,0.0142125,158.446004,158.446004,0.025,0,456.814805
0.02845,0.014225,158.446244,158.446244,0.025,0,457.420342
0.028475,0.0142375,158.446614,158.446614,0.025,0,458.018286
0.0285,0.01425,158.447051,158.447051,0.025,0,458.666212
0.028525,0.0142625,158.447526,158.447526,0.025,0,459.308346
0.02855,0.014275,158.44779,158.44779,0.05,0,459.85621
0.028575,0.0142875,158.448093,158.448093,0.025,0,462.88157
0.0286,0.0143,158.448526,158.448526,0.025,0,463.453419
0.028625,0.0143125,158.448932,158.448932,0.025,0,464.083485
0.02865,0.014325,158.449252,158.449252,0.025,0,464.722455
0.028675,0.0143375,158.449683,158.449683,0.025,0,465.259475
0.0287,0.01435,158.450107,158.450107,0.05,0,465.733027
0.028725,0.0143625,158.450393,158.450393,0.025,0,468.587564
0.02875,0.014375,158.45076,158.45076,0.025,0,469.204865
0.028775,0.0143875,158.451103,158.451103,0.025,0,469.790473
0.0288,0.0144,158.451462,158.451462,0.025,0,470.290462
0.028825,0.0144125,158.451864,158.451864,0.025,0,470.861328
0.02885,0.014425,158.452187,158.452187,0.05,0,471.442624
0.028875,0.0144375,158.452521,158.452521,0.025,0,474.479525
0.0289,0.01445,158.45283,158.45283,0.025,0,475.103777
0.028925,0.0144625,158.453183,158.453183,0.025,0,475.738108
0.02895,0.014475,158.453532,158.453532,0.025,0,476.2679
0.028975,0.0144875,158.453946,158.453946,0.025,0,476.835673
0.029,0.0145,158.454229,158.454229,0.05,0,477.42252
0.029025,0.0145125,158.454575,158.454575,0.025,0,480.581883
0.02905,0.014525,158.455025,158.455025,0.025,0,481.177285
0.029075,0.0145375,158.455268,158.455268,0.025,0,481.779313
0.0291,0.01455,158.455703,158.455703,0.025,0,482.293911
0.029125,0.0145625,158.456045,158.456045,0.025,0,482.870339
0.02915,0.014575,158.456298,158.456298,0.05,0,483.398437
0.029175,0.0145875,158.456634,158.456634,0.025,0,486.273434
0.0292,0.0146,158.45702,158.45702,0.025,0,486.899271
0.029225,0.0146125,158.457356,158.457356,0.025,0,487.545712
0.02925,0.014625,158.457715,158.457715,0.025,0,488.163625
0.029275,0.0146375,158.457991,158.457991,0.025,0,488.753322
0.0293,0.01465,158.458327,158.458327,0.05,0,489.294764
0.029325,0.0146625,158.45871,158.45871,0.025,0,492.360625
0.02935,0.014675,158.459035,158.459035,0.025,0,492.86944
0.029375,0.0146875,158.459317,158.459317,0.025,0,493.50953
0.0294,0.0147,158.45959,158.45959,0.025,0,494.04278
0.029425,0.0147125,158.460079,158.460079,0.025,0,494.565114
0.02945,0.014725,158.460249,158.460249,0.05,0,495.211574
0.029475,0.0147375,158.460719,158.460719,0.025,0,498.464498
0.0295,0.01475,158.460975,158.460975,0.025,0,499.055366
0.029525,0.0147625,158.461302,158.461302,0.025,0,499.655548
0.02955,0.014775,158.461629,158.461629,0.025,0,500.236822
0.029575,0.0147875,158.462014,158.462014,0.025,0,500.788314
0.0296,0.0148,158.462211,158.462211,0.05,0,501.392005
0.029625,0.0148125,158.4626,158.4626,0.025,0,504.350543
0.02965,0.014825,158.462962,158.462962,0.025,0,504.938582
0.029675,0.0148375,158.463288,158.463288,0.025,0,505.420902
0.0297,0.01485,158.463564,158.463564,0.025,0,506.0522
0.029725,0.0148625,158.463815,158.463815,0.025,0,506.602139
0.02975,0.014875,158.464261,158.464261,0.05,0,507.188732
0.029775,0.0148875,158.46458,158.46458,0.025,0,510.276476
0.0298,0.0149,158.464835,158.464835,0.025,0,510.810103
0.029825,0.0149125,158.46515,158.46515,0.025,0,511.437906
0.02985,0.014925,158.465516,158.465516,0.025,0,511.954715
0.029875,0.0149375,158.465836,158.465836,0.025,0,512.447961
0.0299,0.01495,158.466093,158.466093,0.05,0,513.049262
0.029925,0.0149625,158.466449,158.466449,0.025,0,516.086565
0.02995,0.014975,158.466809,158.466809,0.025,0,516.604672
0.029975,0.0149875,158.46712,158.46712,0.025,0,517.199438
0.03,0.015,158.467418,158.467418,0.025,0,517.726327
0.030025,0.0150125,158.46775,158.46775,0.025,0,518.314934
0.03005,0.015025,158.467998,158.467998,0.05,0,518.925048
0.030075,0.0150375,158.468304,158.468304,0.025,0,521.942021
0.0301,0.01505,158.468659,158.468659,0.025,0,522.527062
0.030125,0.0150625,158.468977,158.468977,0.025,0,523.121192
0.03015,0.015075,158.469292,158.469292,0.025,0,523.783301
0.030175,0.0150875,158.469481,158.469481,0.025,0,524.392114
0.0302,0.0151,158.469887,158.469887,0.05,0,524.91117
0.030225,0.0151125,158.470187,158.470187,0.025,0,527.840986
0.03025,0.015125,158.470325,158.470325,0.025,0,528.469529
0.030275,0.0151375,158.470733,158.470733,0.025,0,529.092498
0.0303,0.01515,158.470985,158.470985,0.025,0,529.689536
0.030325,0.0151625,158.471332,158.471332,0.025,0,530.355708
0.03035,0.015175,158.471649,158.471649,0.05,0,530.970069
0.030375,0.0151875,158.471928,158.471928,0.025,0,533.862995
0.0304,0.0152,158.472275,158.472275,0.025,0,534.474382
0.030425,0.0152125,158.472478,158.472478,0.025,0,535.096803
0.03045,0.015225,158.472816,158.472816,0.025,0,535.625875
0.030475,0.0152375,158.473068,158.473068,0.025,0,536.160233
0.0305,0.01525,158.47336,158.47336,0.05,0,536.747082
0.030525,0.0152625,158.473716,158.473716,0.025,0,539.731312
0.03055,0.015275,158.473987,158.473987,0.025,0,540.311946
0.030575,0.0152875,158.474339,158.474339,0.025,0,540.883977
0.0306,0.0153,158.474572,158.474572,0.025,0,541.517522
0.030625,0.0153125,158.474861,158.474861,0.025,0,542.079497
0.03065,0.015325,158.475153,158.475153,0.05,0,542.689209
0.030675,0.0153375,158.475457,158.475457,0.025,0,545.913838
0.0307,0.01535,158.475684,158.475684,0.025,0,546.534563
0.030725,0.0153625,158.476014,158.476014,0.025,0,547.05759
0.03075,0.015375,158.476347,158.476347,0.025,0,547.67277
0.030775,0.0153875,158.476612,158.476612,0.025,0,548.158578
0.0308,0.0154,158.476928,158.476928,0.05,0,548.805415
0.030825,0.0154125,158.47711,158.47711,0.025,0,551.918901
0.03085,0.015425,158.47746,158.47746,0.025,0,552.40731
0.030875,0.0154375,158.477675,158.477675,0.025,0,552.982891
0.0309,0.01545,158.47802,158.47802,0.025,0,553.506286
0.030925,0.0154625,158.478169,158.478169,0.025,0,554.044116
0.03095,0.015475,158.478581,158.478581,0.05,0,554.638595
0.030975,0.0154875,158.478911,158.478911,0.025,0,557.744081
0.031,0.0155,158.479122,158.479122,0.025,0,558.35978
0.031025,0.0155125,158.479448,158.479448,0.025,0,558.949529
0.03105,0.015525,158.479679,158.479679,0.025,0,559.485544
0.031075,0.0155375,158.479911,158.479911,0.025,0,560.053287
0.0311,0.01555,158.480302,158.480302,0.05,0,560.621378
0.031125,0.0155625,158.480456,158.480456,0.025,0,563.747861
0.03115,0.015575,158.48074,158.48074,0.025,0,564.245786
0.031175,0.0155875,158.481011,158.481011,0.025,0,564.805089
0.0312,0.0156,158.481341,158.481341,0.025,0,565.415613
0.031225,0.0156125,158.481604,158.481604,0.025,0,565.956983
0.03125,0.015625,158.481882,158.481882,0.05,0,566.444684
0.031275,0.0156375,158.482163,158.482163,0.025,0,569.224275
0.0313,0.01565,158.482422,158.482422,0.025,0,569.790367
0.031325,0.0156625,158.482701,158.482701,0.025,0,570.399789
0.03135,0.015675,158.482975,158.482975,0.025,0,570.956169
0.031375,0.0156875,158.483114,158.483114,0.025,0,571.539984
0.0314,0.0157,158.483499,158.483499,0.05,0,572.171858
0.031425,0.0157125,158.483813,158.483813,0.025,0,575.22485
0.03145,0.015725,158.484047,158.484047,0.025,0,575.828855
0.031475,0.0157375,158.484363,158.484363,0.025,0,576.389554
0.0315,0.01575,158.484608,158.484608,0.025,0,576.980626
0.031525,0.0157625,158.484828,158.484828,0.025,0,577.570239
0.03155,0.015775,158.485046,158.485046,0.05,0,578.143817
0.031575,0.0157875,158.485354,158.485354,0.025,0,581.116835
0.0316,0.0158,158.48551,158.48551,0.025,0,581.695014
0.031625,0.0158125,158.485937,158.485937,0.025,0,582.257909
0.03165,0.015825,158.486225,158.486225,0.025,0,582.84885
0.031675,0.0158375,158.486411,158.486411,0.025,0,583.443403
0.0317,0.01585,158.486765,158.486765,0.05,0,584.027621
0.031725,0.0158625,158.486955,158.486955,0.025,0,587.062959
0.03175,0.015875,158.487201,158.487201,0.025,0,587.578313
0.031775,0.0158875,158.487462,158.487462,0.025,0,588.129109
0.0318,0.0159,158.487777,158.487777,0.025,0,588.728432
0.031825,0.0159125,158.487847,158.487847,0.025,0,589.331272
0.03185,0.015925,158.488215,158.488215,0.05,0,589.872996
0.031875,0.0159375,158.48848,158.48848,0.025,0,592.753524
0.0319,0.01595,158.488819,158.488819,0.025,0,593.308591
0.031925,0.0159625,158.489002,158.489002,0.025,0,593.922881
0.03195,0.015975,158.48924,158.48924,0.025,0,594.506896
0.031975,0.0159875,158.489449,158.489449,0.025,0,595.079258
0.032,0.016,158.489763,158.489763,0.05,0,595.713244
0.032025,0.0160125,158.489955,158.489955,0.025,0,598.749585
0.03205,0.016025,158.490249,158.490249,0.025,0,599.371659
0.032075,0.0160375,158.490515,158.490515,0.025,0,599.987183
0.0321,0.01605,158.490759,158.490759,0.025,0,600.561457
0.032125,0.0160625,158.491017,158.491017,0.025,0,601.156955
0.03215,0.016075,158.49121,158.49121,0.05,0,601.766264
0.032175,0.0160875,158.491518,158.491518,0.025,0,604.725078
0.0322,0.0161,158.491823,158.491823,0.025,0,605.370636
0.032225,0.0161125,158.492067,158.492067,0.025,0,605.94988
0.03225,0.016125,158.492327,158.492327,0.025,0,606.541232
0.032275,0.0161375,158.492525,158.492525,0.025,0,607.135133
0.0323,0.01615,158.492756,158.492756,0.05,0,607.722166
0.032325,0.0161625,158.492989,158.492989,0.025,0,610.67767
0.03235,0.016175,158.493284,158.493284,0.025,0,611.349152
0.032375,0.0161875,158.493549,158.493549,0.025,0,612.126679
0.0324,0.0162,158.493727,158.493727,0.025,0,612.988869
0.032425,0.0162125,158.493975,158.493975,0.025,0,613.83094
0.03245,0.016225,158.49437,158.49437,0.05,0,614.793178
0.032475,0.0162375,158.494455,158.494455,0.025,0,619.448224
0.0325,0.01625,158.494982,158.494982,0.025,0,620.112108
0.032525,0.0162625,158.494834,158.494834,0.025,0,620.859029
0.03255,0.016275,158.495236,158.495236,0.025,0,621.816589
0.032575,0.0162875,158.495515,158.495515,0.025,0,622.532308
0.0326,0.0163,158.495623,158.495623,0.05,0,623.218722
0.032625,0.0163125,158.495921,158.495921,0.025,0,627.930188
0.03265,0.016325,158.496145,158.496145,0.025,0,628.857502
0.032675,0.0163375,158.496439,158.496439,0.025,0,629.709167
0.0327,0.01635,158.496621,158.496621,0.025,0,630.878393
0.032725,0.0163625,158.496917,158.496917,0.025,0,632.120723
0.03275,0.016375,158.497258,158.497258,0.05,0,633.282995
0.032775,0.0163875,158.497346,158.497346,0.025,0,637.540466
0.0328,0.0164,158.497586,158.497586,0.025,0,638.103064
0.032825,0.0164125,158.497763,158.497763,0.025,0,638.676816
0.03285,0.016425,158.498121,158.498121,0.025,0,639.277499
0.032875,0.0164375,158.498276,158.498276,0.025,0,639.901604
0.0329,0.01645,158.498465,158.498465,0.05,0,640.523796
0.032925,0.0164625,158.498761,158.498761,0.025,0,644.090373
0.03295,0.016475,158.498933,158.498933,0.025,0,645.056113
0.032975,0.0164875,158.499167,158.499167,0.025,0,645.638993
0.033,0.0165,158.499397,158.499397,0.025,0,646.189838
0.033025,0.0165125,158.499621,158.499621,0.025,0,646.665958
0.03305,0.016525,158.499862,158.499862,0.05,0,647.242399
0.033075,0.0165375,158.500132,158.500132,0.025,0,650.244371
0.0331,0.01655,158.50032,158.50032,0.025,0,650.773425
0.033125,0.0165625,158.500479,158.500479,0.025,0,651.345775
0.03315,0.016575,158.500775,158.500775,0.025,0,651.886642
0.033175,0.0165875,158.500986,158.500986,0.025,0,652.502333
0.0332,0.0166,158.501347,158.501347,0.05,0,653.105042
0.033225,0.0166125,158.501518,158.501518,0.025,0,656.693455
0.03325,0.016625,158.501728,158.501728,0.025,0,657.844465
0.033275,0.0166375,158.501955,158.501955,0.025,0,658.935331
0.0333,0.01665,158.502194,158.502194,0.025,0,660.502089
0.033325,0.0166625,158.502457,158.502457,0.025,0,661.329371
0.03335,0.016675,158.502628,158.502628,0.05,0,662.034224
0.033375,0.0166875,158.502851,158.502851,0.025,0,666.034046
0.0334,0.0167,158.503078,158.503078,0.025,0,666.627773
0.033425,0.0167125,158.503232,158.503232,0.025,0,667.155806
0.03345,0.016725,158.503479,158.503479,0.025,0,667.863873
0.033475,0.0167375,158.50374,158.50374,0.025,0,668.465616
0.0335,0.01675,158.503916,158.503916,0.05,0,669.046942
0.033525,0.0167625,158.504239,158.504239,0.025,0,672.670817
0.03355,0.016775,158.504659,158.504659,0.025,0,673.314601
0.033575,0.0167875,158.504641,158.504641,0.025,0,674.06484
0.0336,0.0168,158.504858,158.504858,0.025,0,674.71969
0.033625,0.0168125,158.505161,158.505161,0.025,0,675.338995
0.03365,0.016825,158.505338,158.505338,0.05,0,676.001641
0.033675,0.0168375,158.505453,158.505453,0.025,0,680.928261
0.0337,0.01685,158.50573,158.50573,0.025,0,681.587301
0.033725,0.0168625,158.505934,158.505934,0.025,0,682.246207
0.03375,0.016875,158.506168,158.506168,0.025,0,682.927864
0.033775,0.0168875,158.506323,158.506323,0.025,0,683.592109
0.0338,0.0169,158.506477,158.506477,0.05,0,684.241313
0.033825,0.0169125,158.506865,158.506865,0.025,0,687.324361
0.03385,0.016925,158.506907,158.506907,0.025,0,687.860634
0.033875,0.0169375,158.507228,158.507228,0.025,0,688.391496
0.0339,0.01695,158.507399,158.507399,0.025,0,688.97262
0.033925,0.0169625,158.507656,158.507656,0.025,0,689.647987
0.03395,0.016975,158.507828,158.507828,0.05,0,690.31415
0.033975,0.0169875,158.508112,158.508112,0.025,0,693.273804
0.034,0.017,158.508344,158.508344,0.025,0,693.810486
0.034025,0.0170125,158.508521,158.508521,0.025,0,694.397759
0.03405,0.017025,158.508675,158.508675,0.025,0,695.038622
0.034075,0.0170375,158.508935,158.508935,0.025,0,695.605037
0.0341,0.01705,158.509138,158.509138,0.05,0,696.195357
0.034125,0.0170625,158.509397,158.509397,0.025,0,699.249848
0.03415,0.017075,158.50952,158.50952,0.025,0,699.829859
0.034175,0.0170875,158.509732,158.509732,0.025,0,700.464502
0.0342,0.0171,158.510025,158.510025,0.025,0,701.079037
0.034225,0.0171125,158.510195,158.510195,0.025,0,701.709783
0.03425,0.017125,158.510454,158.510454,0.05,0,702.396705
0.034275,0.0171375,158.510608,158.510608,0.025,0,705.916593
0.0343,0.01715,158.510849,158.510849,0.025,0,706.509857
0.034325,0.0171625,158.511034,158.511034,0.025,0,707.122456
0.03435,0.017175,158.511182,158.511182,0.025,0,707.653991
0.034375,0.0171875,158.511445,158.511445,0.025,0,708.206312
0.0344,0.0172,158.511694,158.511694,0.05,0,708.809111
0.034425,0.0172125,158.511801,158.511801,0.025,0,711.767581
0.03445,0.017225,158.512006,158.512006,0.025,0,712.305781
0.034475,0.0172375,158.512211,158.512211,0.025,0,712.879551
0.0345,0.01725,158.512473,158.512473,0.025,0,713.487344
0.034525,0.0172625,158.512556,158.512556,0.025,0,714.10453
0.03455,0.017275,158.512824,158.512824,0.05,0,714.707916
0.034575,0.0172875,158.513125,158.513125,0.025,0,717.817056
0.0346,0.0173,158.513201,158.513201,0.025,0,718.304998
0.034625,0.0173125,158.51352,158.51352,0.025,0,718.837675
0.03465,0.017325,158.513634,158.513634,0.025,0,719.495986
0.034675,0.0173375,158.513827,158.513827,0.025,0,720.082722
0.0347,0.01735,158.513968,158.513968,0.05,0,720.772786
0.034725,0.0173625,158.51424,158.51424,0.025,0,723.782374
0.03475,0.017375,158.514439,158.514439,0.025,0,724.307316
0.034775,0.0173875,158.514734,158.514734,0.025,0,724.945801
0.0348,0.0174,158.514877,158.514877,0.025,0,725.569349
0.034825,0.0174125,158.515114,158.515114,0.025,0,726.220109
0.03485,0.017425,158.515324,158.515324,0.05,0,726.824747
0.034875,0.0174375,158.515532,158.515532,0.025,0,730.084197
0.0349,0.01745,158.515632,158.515632,0.025,0,730.77514
0.034925,0.0174625,158.515872,158.515872,0.025,0,731.411556
0.03495,0.017475,158.516067,158.516067,0.025,0,732.06713
0.034975,0.0174875,158.516306,158.516306,0.025,0,732.673421
0.035,0.0175,158.516462,158.516462,0.05,0,733.242803
0.035025,0.0175125,158.516675,158.516675,0.025,0,736.488424
0.03505,0.017525,158.516867,158.516867,0.025,0,737.121815
0.035075,0.0175375,158.516946,158.516946,0.025,0,737.734189
0.0351,0.01755,158.517189,158.517189,0.025,0,738.350662
0.035125,0.0175625,158.517443,158.517443,0.025,0,738.88798
0.03515,0.017575,158.517634,158.517634,0.05,0,739.482173
0.035175,0.0175875,158.517875,158.517875,0.025,0,742.682036
0.0352,0.0176,158.517979,158.517979,0.025,0,743.265174
0.035225,0.0176125,158.51821,158.51821,0.025,0,743.82429
0.03525,0.017625,158.518366,158.518366,0.025,0,744.378909
0.035275,0.0176375,158.518588,158.518588,0.025,0,744.898505
0.0353,0.01765,158.51875,158.51875,0.05,0,745.554994
0.035325,0.0176625,158.518984,158.518984,0.025,0,749.070857
0.03535,0.017675,158.519127,158.519127,0.025,0,749.917003
0.035375,0.0176875,158.519376,158.519376,0.025,0,750.550774
0.0354,0.0177,158.519575,158.519575,0.025,0,751.54585
0.035425,0.0177125,158.519638,158.519638,0.025,0,752.761869
0.03545,0.017725,158.51983,158.51983,0.05,0,753.589311
0.035475,0.0177375,158.520021,158.520021,0.025,0,762.308918
0.0355,0.01775,158.520271,158.520271,0.025,0,763.181556
0.035525,0.0177625,158.520402,158.520402,0.025,0,763.789673
0.03555,0.017775,158.520705,158.520705,0.025,0,764.424638
0.035575,0.0177875,158.52078,158.52078,0.025,0,764.991987
0.0356,0.0178,158.521032,158.521032,0.05,0,765.563712
0.035625,0.0178125,158.521218,158.521218,0.025,0,768.377301
0.03565,0.017825,158.52141,158.52141,0.025,0,768.988822
0.035675,0.0178375,158.521531,158.521531,0.025,0,769.620547
0.0357,0.01785,158.521826,158.521826,0.025,0,770.14192
0.035725,0.0178625,158.522011,158.522011,0.025,0,770.67591
0.03575,0.017875,158.52215,158.52215,0.05,0,771.164239
0.035775,0.0178875,158.522338,158.522338,0.025,0,777.100594
0.0358,0.0179,158.522622,158.522622,0.025,0,780.432136
0.035825,0.0179125,158.522699,158.522699,0.025,0,781.796847
0.03585,0.017925,158.522938,158.522938,0.025,0,782.852568
0.035875,0.0179375,158.523137,158.523137,0.025,0,783.641638
0.0359,0.01795,158.523205,158.523205,0.05,0,784.878469
0.035925,0.0179625,158.523543,158.523543,0.025,0,790.239455
0.03595,0.017975,158.523685,158.523685,0.025,0,791.472758
0.035975,0.0179875,158.523912,158.523912,0.025,0,794.001769
0.036,0.018,158.524043,158.524043,0.025,0,795.972796
0.036025,0.0180125,158.524235,158.524235,0.025,0,796.944582
0.03605,0.018025,158.524442,158.524442,0.05,0,797.69081
0.036075,0.0180375,158.524582,158.524582,0.025,0,802.98421
0.0361,0.01805,158.524799,158.524799,0.025,0,804.733643
0.036125,0.0180625,158.524903,158.524903,0.025,0,805.982594
0.03615,0.018075,158.525087,158.525087,0.025,0,807.201224
0.036175,0.0180875,158.52531,158.52531,0.025,0,807.908162
0.0362,0.0181,158.525384,158.525384,0.05,0,808.584835
0.036225,0.0181125,158.525551,158.525551,0.025,0,814.799836
0.03625,0.018125,158.525745,158.525745,0.025,0,815.352383
0.036275,0.0181375,158.525912,158.525912,0.025,0,815.89502
0.0363,0.01815,158.526164,158.526164,0.025,0,817.005132
0.036325,0.0181625,158.526434,158.526434,0.025,0,817.755688
0.03635,0.018175,158.526569,158.526569,0.05,0,818.537208
0.036375,0.0181875,158.526814,158.526814,0.025,0,825.955894
0.0364,0.0182,158.526808,158.526808,0.025,0,827.204862
0.036425,0.0182125,158.527163,158.527163,0.025,0,829.201335
0.03645,0.018225,158.527276,158.527276,0.025,0,830.330909
0.036475,0.0182375,158.527536,158.527536,0.025,0,833.017644
0.0365,0.01825,158.527518,158.527518,0.05,0,835.645077
0.036525,0.0182625,158.527817,158.527817,0.025,0,844.304458
0.03655,0.018275,158.527872,158.527872,0.025,0,845.50627
0.036575,0.0182875,158.528168,158.528168,0.025,0,846.242401
0.0366,0.0183,158.528403,158.528403,0.025,0,846.994684
0.036625,0.0183125,158.528566,158.528566,0.025,0,847.56669
0.03665,0.018325,158.528617,158.528617,0.05,0,848.336983
0.036675,0.0183375,158.528742,158.528742,0.025,0,856.166473
0.0367,0.01835,158.528988,158.528988,0.025,0,856.876025
0.036725,0.0183625,158.529189,158.529189,0.025,0,857.527503
0.03675,0.018375,158.529387,158.529387,0.025,0,858.150892
0.036775,0.0183875,158.529439,158.529439,0.025,0,859.09945
0.0368,0.0184,158.529714,158.529714,0.05,0,860.315967
0.036825,0.0184125,158.52988,158.52988,0.025,0,865.189184
0.03685,0.018425,158.530065,158.530065,0.025,0,867.296455
0.036875,0.0184375,158.53018,158.53018,0.025,0,868.172395
0.0369,0.01845,158.530405,158.530405,0.025,0,869.678184
0.036925,0.0184625,158.530452,158.530452,0.025,0,870.509057
0.03695,0.018475,158.53078,158.53078,0.05,0,871.534375
0.036975,0.0184875,158.530848,158.530848,0.025,0,875.615238
0.037,0.0185,158.53102,158.53102,0.025,0,876.184637
0.037025,0.0185125,158.531188,158.531188,0.025,0,876.726101
0.03705,0.018525,158.531401,158.531401,0.025,0,877.428935
0.037075,0.0185375,158.531578,158.531578,0.025,0,878.356152
0.0371,0.01855,158.531753,158.531753,0.05,0,879.130955
0.037125,0.0185625,158.531971,158.531971,0.025,0,883.620119
0.03715,0.018575,158.532105,158.532105,0.025,0,885.162596
0.037175,0.0185875,158.532121,158.532121,0.025,0,886.008305
