s_m,s_meas_m,R_kN,q_kPa,ds_mm,wall_s
0.2054,0.2054,4937.64074,1234.41018,0.1,10019.2543
0.2055,0.2055,4938.17155,1234.54289,0.1,10022.9445
0.2056,0.2056,4937.03038,1234.2576,0.1,10026.7046
0.2057,0.2057,4936.15586,1234.03896,0.1,10031.0471
0.2058,0.2058,4936.86401,1234.216,0.1,10035.4097
0.2059,0.2059,4937.13692,1234.28423,0.2,10041.6318
0.2061,0.2061,4938.4737,1234.61843,0.2,10045.9526
0.2063,0.2063,4937.83018,1234.45754,0.2,10051.4337
0.2065,0.2065,4938.66528,1234.66632,0.2,10057.013
0.2066,0.2066,4941.16849,1235.29212,0.1,10078.0482
0.2067,0.2067,4940.91407,1235.22852,0.1,10081.8867
0.2068,0.2068,4938.67313,1234.66828,0.1,10085.548
0.2069,0.2069,4939.27681,1234.8192,0.1,10089.8789
0.207,0.207,4939.65888,1234.91472,0.1,10094.2604
0.2071,0.2071,4940.0523,1235.01308,0.2,10097.9806
0.2073,0.2073,4941.30636,1235.32659,0.2,10102.7176
0.2075,0.2075,4940.73237,1235.18309,0.2,10107.7039
0.2076,0.2076,4943.14275,1235.78569,0.1,10125.4884
0.2077,0.2077,4943.32235,1235.83059,0.1,10128.834
0.2078,0.2078,4940.84616,1235.21154,0.1,10133.2589
0.2079,0.2079,4941.82726,1235.45681,0.1,10137.0503
0.208,0.208,4941.9418,1235.48545,0.1,10141.3861
0.2081,0.2081,4942.55965,1235.63991,0.2,10145.5311
0.2083,0.2083,4943.9876,1235.9969,0.2,10150.856
0.2085,0.2085,4943.10647,1235.77662,0.2,10155.1813
0.2087,0.2087,4943.6316,1235.9079,0.2,10161.5769
0.2089,0.2089,4944.29219,1236.07305,0.2,10167.1566
0.209,0.209,4946.93321,1236.7333,0.1,10187.3623
0.2091,0.2091,4946.02123,1236.50531,0.1,10190.9492
0.2092,0.2092,4944.50428,1236.12607,0.1,10195.6315
0.2093,0.2093,4945.01509,1236.25377,0.1,10200.3588
0.2094,0.2094,4945.23744,1236.30936,0.1,10204.3915
0.2095,0.2095,4945.82258,1236.45565,0.2,10209.2407
0.2097,0.2097,4946.83805,1236.70951,0.2,10214.213
0.2099,0.2099,4947.29723,1236.82431,0.2,10218.276
0.21,0.21,4948.35256,1237.08814,0.1,10235.6262
0.2101,0.2101,4946.91436,1236.72859,0.1,10240.0143
0.2102,0.2102,4946.80176,1236.70044,0.1,10244.2392
0.2103,0.2103,4947.4678,1236.86695,0.1,10248.2919
0.2104,0.2104,4947.38002,1236.845,0.1,10252.4089
0.2105,0.2105,4948.17273,1237.04318,0.2,10256.3168
0.2107,0.2107,4949.64538,1237.41134,0.2,10260.8079
0.2109,0.2109,4948.47459,1237.11865,0.2,10265.1095
0.211,0.211,4950.66889,1237.66722,0.1,10283.8139
0.2111,0.2111,4951.29484,1237.82371,0.1,10286.9363
0.2112,0.2112,4950.00652,1237.50163,0.1,10291.1143
0.2113,0.2113,4949.1675,1237.29187,0.1,10295.7361
0.2114,0.2114,4949.87435,1237.46859,0.1,10299.9074
0.2115,0.2115,4950.04531,1237.51133,0.2,10303.7613
0.2117,0.2117,4951.33348,1237.83337,0.2,10307.7527
0.2119,0.2119,4950.62524,1237.65631,0.2,10313.4695
0.2121,0.2121,4951.63232,1237.90808,0.2,10321.3031
0.2122,0.2122,4953.953,1238.48825,0.1,10337.8144
0.2123,0.2123,4953.72799,1238.432,0.1,10341.5436
0.2124,0.2124,4951.6347,1237.90868,0.1,10347.1573
0.2125,0.2125,4952.23511,1238.05878,0.1,10351.6983
0.2126,0.2126,4952.54374,1238.13593,0.1,10355.7902
0.2127,0.2127,4953.02391,1238.25598,0.2,10360.3874
0.2129,0.2129,4954.36223,1238.59056,0.2,10366.2512
0.2131,0.2131,4953.3114,1238.32785,0.2,10371.4784
0.2132,0.2132,4955.47269,1238.86817,0.1,10390.3424
0.2133,0.2133,4954.43591,1238.60898,0.1,10394.8452
0.2134,0.2134,4954.30811,1238.57703,0.1,10400.176
0.2135,0.2135,4954.79702,1238.69925,0.1,10405.7605
0.2136,0.2136,4954.9555,1238.73887,0.1,10410.159
0.2137,0.2137,4955.27567,1238.81892,0.2,10414.3011
0.2139,0.2139,4956.98401,1239.246,0.2,10418.2203
0.2141,0.2141,4956.55951,1239.13988,0.2,10422.6656
0.2143,0.2143,4956.02008,1239.00502,0.2,10428.9397
0.2145,0.2145,4956.92659,1239.23165,0.2,10435.8323
0.2146,0.2146,4959.56845,1239.89211,0.1,10454.2596
0.2147,0.2147,4957.50829,1239.37707,0.1,10461.2209
0.2148,0.2148,4957.43913,1239.35978,0.1,10465.1319
0.2149,0.2149,4957.5803,1239.39508,0.1,10469.5498
0.215,0.215,4958.02591,1239.50648,0.1,10473.339
0.2151,0.2151,4958.40649,1239.60162,0.2,10477.6585
0.2153,0.2153,4959.60206,1239.90052,0.2,10481.3879
0.2155,0.2155,4959.53757,1239.88439,0.2,10486.1056
0.2157,0.2157,4960.74076,1240.18519,0.2,10492.1427
0.2158,0.2158,4960.993,1240.24825,0.1,10511.9297
0.2159,0.2159,4960.54772,1240.13693,0.1,10515.2936
0.216,0.216,4959.55575,1239.88894,0.1,10519.4091
0.2161,0.2161,4960.29931,1240.07483,0.1,10523.2805
0.2162,0.2162,4960.58728,1240.14682,0.1,10527.6335
0.2163,0.2163,4960.92379,1240.23095,0.2,10530.9413
0.2165,0.2165,4962.66483,1240.66621,0.2,10537.9849
0.2167,0.2167,4962.16614,1240.54154,0.2,10541.9768
0.2169,0.2169,4963.17535,1240.79384,0.2,10548.6066
0.217,0.217,4963.21594,1240.80399,0.1,10569.508
0.2171,0.2171,4963.34165,1240.83541,0.1,10573.7229
0.2172,0.2172,4964.09098,1241.02274,0.1,10578.0512
0.2173,0.2173,4963.41241,1240.8531,0.1,10581.7092
0.2174,0.2174,4962.61468,1240.65367,0.1,10586.5533
0.2175,0.2175,4963.29678,1240.8242,0.2,10590.583
0.2177,0.2177,4964.57737,1241.14434,0.2,10594.9219
0.2179,0.2179,4964.51572,1241.12893,0.2,10600.3932
0.2181,0.2181,4965.23126,1241.30781,0.2,10605.7054
0.2183,0.2183,4964.52749,1241.13187,0.2,10611.7224
0.2184,0.2184,4967.66504,1241.91626,0.1,10632.5437
0.2185,0.2185,4965.62893,1241.40723,0.1,10636.3752
0.2186,0.2186,4965.71888,1241.42972,0.1,10640.5651
0.2187,0.2187,4965.86868,1241.46717,0.1,10644.934
0.2188,0.2188,4966.49926,1241.62481,0.1,10649.5443
0.2189,0.2189,4966.47874,1241.61968,0.2,10654.1565
0.2191,0.2191,4967.93487,1241.98372,0.2,10658.4373
0.2193,0.2193,4967.32324,1241.83081,0.2,10662.9899
0.2195,0.2195,4968.57538,1242.14385,0.2,10670.131
0.2197,0.2197,4969.1162,1242.27905,0.2,10674.4941
0.2198,0.2198,4970.00587,1242.50147,0.1,10695.5244
0.2199,0.2199,4968.72412,1242.18103,0.1,10699.6652
0.22,0.22,4968.42886,1242.10722,0.1,10704.2618
0.2201,0.2201,4969.0439,1242.26098,0.1,10708.4719
0.2202,0.2202,4969.071,1242.26775,0.1,10712.1521
0.2203,0.2203,4969.77241,1242.4431,0.2,10716.0188
0.2205,0.2205,4971.30623,1242.82656,0.2,10719.7366
0.2207,0.2207,4971.56266,1242.89067,0.2,10725.3106
0.2208,0.2208,4971.37883,1242.84471,0.1,10742.7302
0.2209,0.2209,4969.80725,1242.45181,0.1,10746.6786
0.221,0.221,4970.9478,1242.73695,0.1,10752.3075
0.2211,0.2211,4971.18633,1242.79658,0.1,10756.2354
0.2212,0.2212,4971.34083,1242.83521,0.1,10760.6475
0.2213,0.2213,4971.79686,1242.94921,0.2,10765.1868
0.2215,0.2215,4973.45881,1243.3647,0.2,10768.8098
0.2217,0.2217,4974.09975,1243.52494,0.2,10773.9549
0.2219,0.2219,4972.61609,1243.15402,0.2,10778.8947
0.222,0.222,4974.91843,1243.72961,0.1,10797.6063
0.2221,0.2221,4973.3144,1243.3286,0.1,10801.2747
0.2222,0.2222,4973.17609,1243.29402,0.1,10804.7712
0.2223,0.2223,4973.36918,1243.34229,0.1,10808.8672
0.2224,0.2224,4974.06545,1243.51636,0.1,10812.7238
0.2225,0.2225,4974.17592,1243.54398,0.2,10817.5779
0.2227,0.2227,4975.57611,1243.89403,0.2,10821.9152
0.2229,0.2229,4974.67736,1243.66934,0.2,10827.2475
0.2231,0.2231,4975.34731,1243.83683,0.2,10833.0277
0.2233,0.2233,4974.79532,1243.69883,0.2,10839.1169
0.2234,0.2234,4978.46095,1244.61524,0.1,10857.7963
0.2235,0.2235,4978.05932,1244.51483,0.1,10861.469
0.2236,0.2236,4976.03639,1244.0091,0.1,10865.6457
0.2237,0.2237,4976.49216,1244.12304,0.1,10869.974
0.2238,0.2238,4976.80967,1244.20242,0.1,10874.2667
0.2239,0.2239,4977.10481,1244.2762,0.2,10878.6383
0.2241,0.2241,4978.50379,1244.62595,0.2,10882.8681
0.2243,0.2243,4977.4819,1244.37048,0.2,10886.7429
0.2244,0.2244,4979.55259,1244.88815,0.1,10905.943
0.2245,0.2245,4978.46374,1244.61593,0.1,10909.6797
0.2246,0.2246,4978.36742,1244.59185,0.1,10914.3294
0.2247,0.2247,4978.72791,1244.68198,0.1,10918.3695
0.2248,0.2248,4978.99979,1244.74995,0.1,10922.7462
0.2249,0.2249,4979.30723,1244.82681,0.2,10928.2082
0.2251,0.2251,4980.97004,1245.24251,0.2,10933.8182
0.2253,0.2253,4981.39129,1245.34782,0.2,10938.8366
0.2254,0.2254,4980.91131,1245.22783,0.1,10958.9353
0.2255,0.2255,4979.47088,1244.86772,0.1,10962.7711
0.2256,0.2256,4980.18475,1245.04619,0.1,10967.4638
0.2257,0.2257,4980.61709,1245.15427,0.1,10972.5133
0.2258,0.2258,4980.92513,1245.23128,0.1,10976.357
0.2259,0.2259,4981.28628,1245.32157,0.2,10980.3975
0.2261,0.2261,4982.94962,1245.73741,0.2,10987.1523
0.2263,0.2263,4981.60794,1245.40198,0.2,10992.7546
0.2264,0.2264,4983.58215,1245.89554,0.1,11011.628
0.2265,0.2265,4982.6065,1245.65163,0.1,11015.7843
0.2266,0.2266,4982.48789,1245.62197,0.1,11019.8011
0.2267,0.2267,4982.7056,1245.6764,0.1,11024.1792
0.2268,0.2268,4983.29363,1245.82341,0.1,11028.5664
0.2269,0.2269,4983.3005,1245.82513,0.2,11032.7632
0.2271,0.2271,4984.95334,1246.23833,0.2,11037.2596
0.2273,0.2273,4985.10169,1246.27542,0.2,11041.4876
0.2275,0.2275,4983.54326,1245.88581,0.2,11049.5907
0.2276,0.2276,4986.32571,1246.58143,0.1,11068.3327
0.2277,0.2277,4986.38885,1246.59721,0.1,11072.2955
0.2278,0.2278,4984.41684,1246.10421,0.1,11076.5891
0.2279,0.2279,4984.89392,1246.22348,0.1,11081.7729
0.228,0.228,4985.24617,1246.31154,0.1,11087.2615
0.2281,0.2281,4985.73241,1246.4331,0.2,11091.6814
0.2283,0.2283,4987.25105,1246.81276,0.2,11095.8428
0.2285,0.2285,4986.14758,1246.5369,0.2,11100.2921
0.2286,0.2286,4988.52406,1247.13101,0.1,11115.7082
0.2287,0.2287,4988.54745,1247.13686,0.1,11118.6681
0.2288,0.2288,4986.31466,1246.57867,0.1,11122.7259
0.2289,0.2289,4987.05215,1246.76304,0.1,11127.2995
0.229,0.229,4987.12301,1246.78075,0.1,11130.365
0.2291,0.2291,4987.87254,1246.96813,0.2,11134.6493
0.2293,0.2293,4989.26863,1247.31716,0.2,11138.3487
0.2295,0.2295,4988.08389,1247.02097,0.2,11142.4103
0.2296,0.2296,4989.90308,1247.47577,0.1,11162.0341
0.2297,0.2297,4989.1322,1247.28305,0.1,11165.4116
0.2298,0.2298,4988.89019,1247.22255,0.1,11169.9563
0.2299,0.2299,4989.29025,1247.32256,0.1,11173.8981
0.23,0.23,4989.46226,1247.36556,0.1,11178.2113
0.2301,0.2301,4989.70563,1247.42641,0.2,11181.9789
0.2303,0.2303,4991.43264,1247.85816,0.2,11185.5758
0.2305,0.2305,4990.40141,1247.60035,0.2,11189.4718
0.2306,0.2306,4991.79947,1247.94987,0.1,11205.9107
0.2307,0.2307,4990.95078,1247.7377,0.1,11209.2503
0.2308,0.2308,4990.8546,1247.71365,0.1,11214.8517
0.2309,0.2309,4991.01261,1247.75315,0.1,11218.3847
0.231,0.231,4991.6233,1247.90582,0.1,11222.9115
0.2311,0.2311,4991.71139,1247.92785,0.2,11227.7375
0.2313,0.2313,4993.34686,1248.33671,0.2,11232.042
0.2315,0.2315,4993.96079,1248.4902,0.2,11235.7961
0.2317,0.2317,4992.91924,1248.22981,0.2,11240.0632
0.2318,0.2318,4994.31922,1248.57981,0.1,11257.5265
0.2319,0.2319,4993.26605,1248.31651,0.1,11261.2616
0.232,0.232,4992.946,1248.2365,0.1,11265.1044
0.2321,0.2321,4993.53642,1248.3841,0.1,11269.927
0.2322,0.2322,4993.55043,1248.38761,0.1,11274.5279
0.2323,0.2323,4994.24877,1248.56219,0.2,11278.5367
0.2325,0.2325,4995.68972,1248.92243,0.2,11282.9649
0.2327,0.2327,4994.44351,1248.61088,0.2,11286.9682
0.2328,0.2328,4996.44788,1249.11197,0.1,11306.2679
0.2329,0.2329,4995.42941,1248.85735,0.1,11309.5642
0.233,0.233,4995.17912,1248.79478,0.1,11313.7876
0.2331,0.2331,4995.5133,1248.87832,0.1,11317.4896
0.2332,0.2332,4995.78727,1248.94682,0.1,11322.2439
0.2333,0.2333,4996.17666,1249.04416,0.2,11326.1437
0.2335,0.2335,4997.77985,1249.44496,0.2,11332.3928
0.2337,0.2337,4996.33239,1249.0831,0.2,11337.0527
0.2338,0.2338,4998.57136,1249.64284,0.1,11356.8295
0.2339,0.2339,4997.16473,1249.29118,0.1,11360.6788
0.234,0.234,4997.17437,1249.29359,0.1,11364.533
0.2341,0.2341,4997.51014,1249.37753,0.1,11369.1589
0.2342,0.2342,4997.77777,1249.44444,0.1,11373.3659
0.2343,0.2343,4998.17269,1249.54317,0.2,11378.2118
0.2345,0.2345,4999.60051,1249.90013,0.2,11382.3334
0.2347,0.2347,4998.36015,1249.59004,0.2,11385.9721
0.2348,0.2348,5000.77819,1250.19455,0.1,11403.8838
0.2349,0.2349,4998.9484,1249.7371,0.1,11410.0259
0.235,0.235,4999.04377,1249.76094,0.1,11414.2724
0.2351,0.2351,4999.32532,1249.83133,0.1,11419.4874
0.2352,0.2352,4999.64992,1249.91248,0.1,11423.0036
0.2353,0.2353,5000.03736,1250.00934,0.2,11427.287
0.2355,0.2355,5001.2961,1250.32403,0.2,11430.5449
0.2357,0.2357,5000.92149,1250.23037,0.2,11435.0977
0.2359,0.2359,5000.81074,1250.20269,0.2,11440.973
0.2361,0.2361,5001.00968,1250.25242,0.2,11447.2297
0.2363,0.2363,5003.37054,1250.84263,0.2,11453.3847
0.2365,0.2365,5003.89571,1250.97393,0.4,11457.8065
0.2369,0.2369,5003.93226,1250.98307,0.4,11462.4231
0.2371,0.2371,5004.23172,1251.05793,0.2,11481.9486
0.2373,0.2373,5003.8217,1250.95543,0.2,11487.9575
0.2374,0.2374,5005.68172,1251.42043,0.1,11504.8876
0.2375,0.2375,5004.05358,1251.01339,0.1,11508.9793
0.2376,0.2376,5003.85313,1250.96328,0.1,11513.0605
0.2377,0.2377,5004.07168,1251.01792,0.1,11516.6503
0.2378,0.2378,5004.66915,1251.16729,0.1,11520.6271
0.2379,0.2379,5004.88394,1251.22098,0.2,11524.3864
0.2381,0.2381,5006.19628,1251.54907,0.2,11528.1552
0.2383,0.2383,5005.01275,1251.25319,0.2,11532.219
0.2384,0.2384,5007.79948,1251.94987,0.1,11549.1588
0.2385,0.2385,5007.60131,1251.90033,0.1,11552.6592
0.2386,0.2386,5005.45142,1251.36285,0.1,11556.6576
0.2387,0.2387,5006.11506,1251.52877,0.1,11560.4345
0.2388,0.2388,5006.2153,1251.55383,0.1,11565.7528
0.2389,0.2389,5006.84708,1251.71177,0.2,11570.2556
0.2391,0.2391,5008.11291,1252.02823,0.2,11574.8511
0.2393,0.2393,5007.64554,1251.91138,0.2,11579.2636
0.2395,0.2395,5009.16506,1252.29127,0.2,11584.9886
0.2397,0.2397,5007.79303,1251.94826,0.2,11589.0382
0.2398,0.2398,5009.70111,1252.42528,0.1,11607.2422
0.2399,0.2399,5008.6979,1252.17447,0.1,11611.1709
0.24,0.24,5008.44844,1252.11211,0.1,11614.9157
0.2401,0.2401,5008.74059,1252.18515,0.1,11619.09
0.2402,0.2402,5009.16584,1252.29146,0.1,11623.1319
0.2403,0.2403,5009.45955,1252.36489,0.2,11630.31
0.2405,0.2405,5011.03876,1252.75969,0.2,11634.7753
0.2407,0.2407,5009.51366,1252.37841,0.2,11638.8367
0.2408,0.2408,5012.04876,1253.01219,0.1,11656.6268
0.2409,0.2409,5010.57042,1252.64261,0.1,11659.9467
0.241,0.241,5010.35453,1252.58863,0.1,11664.5939
0.2411,0.2411,5010.58347,1252.64587,0.1,11668.7831
0.2412,0.2412,5011.04012,1252.76003,0.1,11673.072
0.2413,0.2413,5011.24765,1252.81191,0.2,11676.9872
0.2415,0.2415,5012.51831,1253.12958,0.2,11680.7285
0.2417,0.2417,5011.76171,1252.94043,0.2,11684.8652
0.2419,0.2419,5012.35768,1253.08942,0.2,11690.5233
0.2421,0.2421,5012.78355,1253.19589,0.2,11695.8512
0.2423,0.2423,5012.79057,1253.19764,0.2,11701.0708
0.2425,0.2425,5015.42892,1253.85723,0.4,11708.7965
0.2429,0.2429,5014.57125,1253.64281,0.4,11713.3249
0.2431,0.2431,5015.63338,1253.90835,0.2,11733.5175
0.2433,0.2433,5015.849,1253.96225,0.2,11738.64
0.2435,0.2435,5014.40036,1253.60009,0.2,11745.0461
0.2436,0.2436,5016.90364,1254.22591,0.1,11762.8082
0.2437,0.2437,5015.89291,1253.97323,0.1,11766.8841
0.2438,0.2438,5015.57358,1253.89339,0.1,11770.925
0.2439,0.2439,5015.70487,1253.92622,0.1,11774.6892
0.244,0.244,5016.34774,1254.08693,0.1,11779.4949
0.2441,0.2441,5016.36813,1254.09203,0.2,11783.4974
0.2443,0.2443,5017.87462,1254.46866,0.2,11787.5067
0.2445,0.2445,5016.72691,1254.18173,0.2,11792.1673
0.2446,0.2446,5019.32312,1254.83078,0.1,11811.2995
0.2447,0.2447,5017.49658,1254.37415,0.1,11814.9815
0.2448,0.2448,5017.2069,1254.30172,0.1,11819.8313
0.2449,0.2449,5017.52208,1254.38052,0.1,11823.6533
0.245,0.245,5017.90599,1254.4765,0.1,11828.7681
0.2451,0.2451,5018.09787,1254.52447,0.2,11833.1468
0.2453,0.2453,5019.46316,1254.86579,0.2,11836.9862
0.2455,0.2455,5018.23297,1254.55824,0.2,11842.41
0.2456,0.2456,5020.77319,1255.1933,0.1,11861.8931
0.2457,0.2457,5019.40361,1254.8509,0.1,11865.5853
0.2458,0.2458,5019.14705,1254.78676,0.1,11869.1643
0.2459,0.2459,5019.45097,1254.86274,0.1,11873.7792
0.246,0.246,5019.61815,1254.90454,0.1,11877.5894
0.2461,0.2461,5020.08906,1255.02226,0.2,11881.9996
0.2463,0.2463,5021.35507,1255.33877,0.2,11885.7883
0.2465,0.2465,5020.7284,1255.1821,0.2,11890.5147
0.2467,0.2467,5021.89949,1255.47487,0.2,11895.9327
0.2468,0.2468,5021.09216,1255.27304,0.1,11913.5907
0.2469,0.2469,5021.17766,1255.29442,0.1,11917.9879
0.247,0.247,5021.49946,1255.37487,0.1,11923.2615
0.2471,0.2471,5021.56149,1255.39037,0.1,11927.2893
0.2472,0.2472,5021.96274,1255.49068,0.1,11931.0623
0.2473,0.2473,5022.26353,1255.56588,0.2,11934.4834
0.2475,0.2475,5023.70686,1255.92672,0.2,11939.3443
0.2477,0.2477,5022.29006,1255.57252,0.2,11943.5761
0.2478,0.2478,5024.24047,1256.06012,0.1,11963.6357
0.2479,0.2479,5023.39786,1255.84947,0.1,11967.2504
0.248,0.248,5022.91257,1255.72814,0.1,11971.3278
0.2481,0.2481,5023.25075,1255.81269,0.1,11975.9302
0.2482,0.2482,5023.58106,1255.89527,0.1,11980.3496
0.2483,0.2483,5023.95091,1255.98773,0.2,11984.9241
0.2485,0.2485,5025.4748,1256.3687,0.2,11989.2193
0.2487,0.2487,5024.0746,1256.01865,0.2,11992.8203
0.2488,0.2488,5026.65251,1256.66313,0.1,12013.2749
0.2489,0.2489,5024.86765,1256.21691,0.1,12017.1097
0.249,0.249,5024.63743,1256.15936,0.1,12021.3472
0.2491,0.2491,5024.90797,1256.22699,0.1,12025.3176
0.2492,0.2492,5025.29587,1256.32397,0.1,12029.4427
0.2493,0.2493,5025.53478,1256.38369,0.2,12034.9761
0.2495,0.2495,5026.84297,1256.71074,0.2,12040.0317
0.2497,0.2497,5026.42217,1256.60554,0.2,12044.5319
0.2499,0.2499,5026.71542,1256.67886,0.2,12051.848
0.2501,0.2501,5026.69362,1256.6734,0.2,12057.8279
0.2503,0.2503,5027.36365,1256.84091,0.2,12066.3744
0.2505,0.2505,5026.81635,1256.70409,0.4,12072.2107
0.2507,0.2507,5029.87928,1257.46982,0.2,12089.7168
0.2509,0.2509,5027.87883,1256.96971,0.2,12094.1177
0.251,0.251,5029.87099,1257.46775,0.1,12111.9981
0.2511,0.2511,5028.93436,1257.23359,0.1,12115.4019
0.2512,0.2512,5028.60626,1257.15157,0.1,12118.3791
0.2513,0.2513,5028.73691,1257.18423,0.1,12121.9675
0.2514,0.2514,5029.35347,1257.33837,0.1,12125.5215
0.2515,0.2515,5029.30515,1257.32629,0.2,12128.9956
0.2517,0.2517,5030.83718,1257.7093,0.2,12132.6727
0.2519,0.2519,5029.70482,1257.4262,0.2,12136.6038
0.2521,0.2521,5027.89963,1256.97491,0.2,12142.4713
0.2522,0.2522,5033.04761,1258.2619,0.1,12158.5601
0.2523,0.2523,5031.23453,1257.80863,0.1,12161.9989
0.2524,0.2524,5030.71118,1257.67779,0.1,12165.7069
0.2525,0.2525,5030.97216,1257.74304,0.1,12169.1979
0.2526,0.2526,5031.30027,1257.82507,0.1,12173.6242
0.2527,0.2527,5031.46203,1257.86551,0.2,12177.4007
0.2529,0.2529,5032.67686,1258.16922,0.2,12180.7524
0.2531,0.2531,5033.18532,1258.29633,0.2,12184.3628
0.2532,0.2532,5033.3002,1258.32505,0.1,12200.9948
0.2533,0.2533,5031.52922,1257.8823,0.1,12205.4078
0.2534,0.2534,5032.38196,1258.09549,0.1,12209.293
0.2535,0.2535,5032.23684,1258.05921,0.1,12213.9635
0.2536,0.2536,5033.24483,1258.31121,0.1,12217.7324
0.2537,0.2537,5033.14843,1258.28711,0.2,12221.5426
0.2539,0.2539,5034.60496,1258.65124,0.2,12225.5654
0.2541,0.2541,5033.41968,1258.35492,0.2,12229.6494
0.2542,0.2542,5035.34163,1258.83541,0.1,12248.3388
0.2543,0.2543,5034.41691,1258.60423,0.1,12251.762
0.2544,0.2544,5033.98811,1258.49703,0.1,12255.6848
0.2545,0.2545,5034.3519,1258.58798,0.1,12259.2333
0.2546,0.2546,5034.58602,1258.64651,0.1,12262.9267
0.2547,0.2547,5034.9439,1258.73597,0.2,12265.9949
0.2549,0.2549,5036.42381,1259.10595,0.2,12270.2896
0.2551,0.2551,5035.04537,1258.76134,0.2,12274.2734
0.2552,0.2552,5037.14978,1259.28744,0.1,12290.3724
0.2553,0.2553,5035.96879,1258.9922,0.1,12295.0903
0.2554,0.2554,5035.68379,1258.92095,0.1,12298.5239
0.2555,0.2555,5036.05914,1259.01478,0.1,12302.4261
0.2556,0.2556,5036.18332,1259.04583,0.1,12305.7904
0.2557,0.2557,5036.71072,1259.17768,0.2,12309.902
0.2559,0.2559,5038.06066,1259.51516,0.2,12314.0718
0.2561,0.2561,5036.45728,1259.11432,0.2,12318.3738
0.2563,0.2563,5037.3835,1259.34587,0.2,12327.4533
0.2564,0.2564,5039.84509,1259.96127,0.1,12344.8929
0.2565,0.2565,5038.02611,1259.50653,0.1,12347.8164
0.2566,0.2566,5037.56314,1259.39079,0.1,12351.4992
0.2567,0.2567,5038.04298,1259.51075,0.1,12354.919
0.2568,0.2568,5038.1219,1259.53047,0.1,12359.2806
0.2569,0.2569,5038.62887,1259.65722,0.2,12363.0038
0.2571,0.2571,5039.79219,1259.94805,0.2,12367.1009
0.2573,0.2573,5040.24111,1260.06028,0.2,12370.6338
0.2574,0.2574,5040.30839,1260.0771,0.1,12388.5896
0.2575,0.2575,5038.42879,1259.6072,0.1,12393.6239
0.2576,0.2576,5039.44566,1259.86142,0.1,12397.3012
0.2577,0.2577,5039.21637,1259.80409,0.1,12402.8115
0.2578,0.2578,5040.33655,1260.08414,0.1,12407.0253
0.2579,0.2579,5040.17366,1260.04341,0.2,12410.9917
0.2581,0.2581,5041.39403,1260.34851,0.2,12415.338
0.2583,0.2583,5040.09825,1260.02456,0.2,12419.02
0.2584,0.2584,5042.43104,1260.60776,0.1,12436.337
0.2585,0.2585,5041.34543,1260.33636,0.1,12439.6116
0.2586,0.2586,5041.04454,1260.26114,0.1,12443.1452
0.2587,0.2587,5041.15771,1260.28943,0.1,12447.3262
0.2588,0.2588,5041.77022,1260.44255,0.1,12450.8771
0.2589,0.2589,5041.76473,1260.44118,0.2,12455.5396
0.2591,0.2591,5043.18357,1260.79589,0.2,12459.566
0.2593,0.2593,5041.96862,1260.49216,0.2,12463.1927
0.2594,0.2594,5044.11603,1261.02901,0.1,12481.4848
0.2595,0.2595,5042.86411,1260.71603,0.1,12485.0418
0.2596,0.2596,5042.65916,1260.66479,0.1,12488.5991
0.2597,0.2597,5042.81539,1260.70385,0.1,12492.4185
0.2598,0.2598,5043.37883,1260.84471,0.1,12496.4392
0.2599,0.2599,5043.37717,1260.84429,0.2,12500.1059
0.2601,0.2601,5044.72068,1261.18017,0.2,12504.1701
0.2603,0.2603,5043.45823,1260.86456,0.2,12508.1299
0.2604,0.2604,5045.977,1261.49425,0.1,12526.4361
0.2605,0.2605,5044.62364,1261.15591,0.1,12529.5726
0.2606,0.2606,5044.18023,1261.04506,0.1,12533.0589
