s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.1014,1520.53518,1520.53518,1,0,1159.5289
0.1019,1527.62825,1527.62825,0.5,1,1208.55498
0.1024,1534.87996,1534.87996,0.5,0,1209.71593
0.1029,1542.12913,1542.12913,0.5,0,1210.86683
0.1034,1549.37506,1549.37506,0.5,0,1212.26624
0.1039,1556.61765,1556.61765,0.5,0,1213.61906
0.1044,1563.79729,1563.79729,1,0,1216.03267
0.1049,1570.96644,1570.96644,0.5,0,1241.04346
0.1054,1578.20145,1578.20145,0.5,0,1241.99253
0.1059,1585.40672,1585.40672,0.5,0,1243.34072
0.1064,1592.60926,1592.60926,0.5,0,1245.04806
0.1069,1599.81163,1599.81163,0.5,0,1247.09098
0.1074,1607.03714,1607.03714,1,0,1248.0868
0.1079,1614.26289,1614.26289,0.5,0,1270.61647
0.1084,1621.39205,1621.39205,0.5,0,1272.33243
0.1089,1628.5753,1628.5753,0.5,0,1273.99386
0.1094,1635.74361,1635.74361,0.5,0,1275.69217
0.1099,1642.93719,1642.93719,0.5,0,1276.66083
0.1104,1650.09637,1650.09637,1,0,1278.10668
0.1109,1657.24889,1657.24889,0.5,0,1297.31352
0.1114,1664.39446,1664.39446,0.5,0,1298.46987
0.1119,1671.56534,1671.56534,0.5,0,1299.75636
0.1124,1678.66726,1678.66726,0.5,0,1301.86107
0.1129,1685.76424,1685.76424,0.5,0,1303.22902
0.1134,1692.88373,1692.88373,1,0,1305.12945
0.1139,1699.99536,1699.99536,0.5,0,1327.86848
0.1144,1707.13318,1707.13318,0.5,0,1329.25229
0.1149,1714.23557,1714.23557,0.5,0,1330.73865
0.1154,1721.22137,1721.22137,0.5,0,1333.11571
0.1159,1728.34964,1728.34964,0.5,0,1334.59347
0.1164,1735.47488,1735.47488,1,0,1335.93875
0.1169,1742.56732,1742.56732,0.5,0,1356.22686
0.1174,1749.65321,1749.65321,0.5,0,1357.14903
0.1179,1756.7028,1756.7028,0.5,0,1359.15088
0.1184,1763.81312,1763.81312,0.5,0,1360.03043
0.1189,1770.92034,1770.92034,0.5,0,1361.24084
0.1194,1777.96313,1777.96313,1,0,1372.57965
0.11965,1781.51612,1781.51612,0.25,0,1410.35683
