s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.22956,0.11478,150.69446,1,0,59.9948199
0.23056,0.11528,150.694808,1,0,60.1894267
0.23156,0.11578,150.695033,1,0,60.3735056
0.23256,0.11628,150.695222,1,0,60.5752051
0.23356,0.11678,150.695365,1,0,60.7731309
0.23456,0.11728,150.695529,1,0,60.9573581
0.23556,0.11778,150.696267,1,0,61.1156893
0.23656,0.11828,150.6959,1,0,61.2692602
0.23756,0.11878,150.695784,1,0,61.4558699
0.23856,0.11928,150.696275,1,0,61.6079948
0.23956,0.11978,150.696453,1,0,61.8009715
0.24056,0.12028,150.696623,1,0,61.9878929
0.24156,0.12078,150.696301,1,0,62.1665552
0.24256,0.12128,150.697154,1,0,62.3476944
0.24356,0.12178,150.697159,1,0,62.4965129
0.24456,0.12228,150.697471,1,0,62.6788342
0.24556,0.12278,150.697719,1,0,62.8626361
0.24656,0.12328,150.698014,1,0,63.0421374
0.24756,0.12378,150.698235,1,0,63.1935482
0.24856,0.12428,150.699014,1,0,63.3483012
0.24956,0.12478,150.698574,1,0,63.4942842
0.25056,0.12528,150.699139,1,0,63.6455774
0.25156,0.12578,150.699194,1,0,63.7977264
0.25256,0.12628,150.698884,1,0,63.9847741
0.25356,0.12678,150.699478,1,0,64.1699696
0.25456,0.12728,150.699867,1,0,64.3208096
0.25556,0.12778,150.700673,1,0,64.4694374
0.25656,0.12828,150.699817,1,0,64.6533647
0.25756,0.12878,150.69994,1,0,64.8351295
0.25856,0.12928,150.700638,1,0,65.0140398
0.25956,0.12978,150.70162,1,0,65.1741748
0.26056,0.13028,150.70083,1,0,65.3626473
0.26156,0.13078,150.701363,1,0,65.5385194
0.26256,0.13128,150.701612,1,0,65.7235382
0.26356,0.13178,150.701854,1,0,65.906436
0.26456,0.13228,150.702121,1,0,66.0722525
0.26556,0.13278,150.702296,1,0,66.2584884
0.26656,0.13328,150.702556,1,0,66.4338815
0.26756,0.13378,150.702845,1,0,66.577141
0.26856,0.13428,150.702809,1,0,66.7414558
0.26956,0.13478,150.703235,1,0,66.9211142
0.27056,0.13528,150.704075,1,0,67.0770662
0.27156,0.13578,150.70328,1,0,67.2671218
0.27256,0.13628,150.703427,1,0,67.4602714
0.27356,0.13678,150.704101,1,0,67.6156547
0.27456,0.13728,150.704392,1,0,67.7981608
0.27556,0.13778,150.704913,1,0,67.9487891
0.27656,0.13828,150.704385,1,0,68.134424
0.27756,0.13878,150.704515,1,0,68.3207052
0.27856,0.13928,150.705,1,0,68.5034485
0.27956,0.13978,150.705402,1,0,68.6843162
0.28056,0.14028,150.705242,1,0,68.8627949
0.28156,0.14078,150.705436,1,0,69.0450933
0.28256,0.14128,150.706169,1,0,69.1991961
0.28356,0.14178,150.705843,1,0,69.3774805
0.28456,0.14228,150.706497,1,0,69.5734491
0.28556,0.14278,150.706792,1,0,69.7622766
0.28656,0.14328,150.706971,1,0,69.9514368
0.28756,0.14378,150.707624,1,0,70.1457586
0.28856,0.14428,150.707631,1,0,70.3032038
0.28956,0.14478,150.707267,1,0,70.4795291
0.29056,0.14528,150.707866,1,0,70.6562014
0.29156,0.14578,150.708097,1,0,70.8299487
0.29256,0.14628,150.70843,1,0,71.0041959
0.29356,0.14678,150.708578,1,0,71.17869
0.29456,0.14728,150.709345,1,0,71.3241496
0.29556,0.14778,150.709435,1,0,71.4734964
0.29656,0.14828,150.709517,1,0,71.61868
0.29756,0.14878,150.709616,1,0,71.7649922
0.29856,0.14928,150.709754,1,0,71.9393177
0.29956,0.14978,150.709979,1,0,72.1155953
0.3,0.15,150.709859,0.88,0,72.2331586
