step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
167,0.00334,0.00222666667,47.9751,0.02,0,6,6,0,0,0,2992,0,371958,0,0,0,34.7
168,0.00336,0.00224,48.235,0.02,0,6,6,0,0,0,3008,0,374202,0,0,0,34.9
169,0.00338,0.00225333333,48.4964,0.02,0,6,6,0,0,0,3024,0,376446,0,0,0,35.1
170,0.0034,0.00226666667,48.7557,0.02,0,6,6,0,0,0,3040,0,378690,0,0,0,35.3
171,0.00342,0.00228,49.015,0.02,0,6,6,0,0,0,3060,0,380934,0,0,0,35.5
172,0.00344,0.00229333333,49.2768,0.02,0,6,6,0,0,0,3084,0,383178,0,0,0,35.7
173,0.00346,0.00230666667,49.5334,0.02,0,6,6,0,0,0,3108,0,385422,0,0,0,35.9
174,0.00348,0.00232,49.7942,0.02,0,6,6,0,0,0,3128,0,387666,0,0,0,36.1
175,0.0035,0.00233333333,50.0536,0.02,0,6,6,0,0,0,3148,0,389910,0,0,0,36.3
176,0.00352,0.00234666667,50.3119,0.02,0,6,6,0,0,0,3168,0,392154,0,0,0,36.5
177,0.00354,0.00236,50.5722,0.02,0,6,6,0,0,0,3188,0,394398,0,0,0,36.7
178,0.00356,0.00237333333,50.8299,0.02,0,6,6,0,0,0,3204,0,396642,0,0,0,36.9
179,0.00358,0.00238666667,51.0879,0.02,0,6,6,0,0,0,3220,0,398886,0,0,0,37.2
180,0.0036,0.0024,51.3476,0.02,0,6,6,0,0,0,3236,0,401130,0,0,0,37.4
181,0.00362,0.00241333333,51.6048,0.02,0,6,6,0,0,0,3252,0,403374,0,0,0,37.5
182,0.00364,0.00242666667,51.8655,0.02,0,6,6,0,0,0,3268,0,405618,0,0,0,37.8
183,0.00366,0.00244,52.1236,0.02,0,6,6,0,0,0,3284,0,407862,0,0,0,38.0
184,0.00368,0.00245333333,52.3825,0.02,0,6,6,0,0,0,3300,0,410106,0,0,0,38.2
185,0.0037,0.00246666667,52.6403,0.02,0,6,6,0,0,0,3316,0,412350,0,0,0,38.4
186,0.00372,0.00248,52.8975,0.02,0,6,6,0,0,0,3336,0,414594,0,0,0,38.6
187,0.00374,0.00249333333,53.1556,0.02,0,6,6,0,0,0,3356,0,416838,0,0,0,38.8
188,0.00376,0.00250666667,53.4132,0.02,0,6,6,0,0,0,3376,0,419082,0,0,0,39.0
189,0.00378,0.00252,53.6714,0.02,0,6,6,0,0,0,3392,0,421326,0,0,0,39.2
190,0.0038,0.00253333333,53.9281,0.02,0,6,6,0,0,0,3408,0,423570,0,0,0,39.4
191,0.00382,0.00254666667,54.1886,0.02,0,6,6,0,0,0,3424,0,425814,0,0,0,39.5
192,0.00384,0.00256,54.4451,0.02,0,6,6,0,0,0,3440,0,428058,0,0,0,39.7
193,0.00386,0.00257333333,54.7043,0.02,0,6,6,0,0,0,3456,0,430302,0,0,0,39.9
194,0.00388,0.00258666667,54.9616,0.02,0,6,6,0,0,0,3472,0,432546,0,0,0,40.1
195,0.0039,0.0026,55.22,0.02,0,6,6,0,0,0,3492,0,434790,0,0,0,40.3
196,0.00392,0.00261333333,55.4747,0.02,0,6,6,0,0,0,3512,0,437034,0,0,0,40.5
197,0.00394,0.00262666667,55.7321,0.02,0,6,6,0,0,0,3532,0,439278,0,0,0,40.7
198,0.00396,0.00264,55.9895,0.02,0,6,6,0,0,0,3552,0,441522,0,0,0,40.9
199,0.00398,0.00265333333,56.2456,0.02,0,6,6,0,0,0,3572,0,443766,0,0,0,41.1
200,0.004,0.00266666667,56.5014,0.02,0,6,6,0,0,0,3592,0,446010,0,0,0,41.3
201,0.00402,0.00268,56.7593,0.02,0,6,6,0,0,0,3612,0,448254,0,0,0,41.5
202,0.00404,0.00269333333,57.0157,0.02,0,6,6,0,0,0,3632,0,450498,0,0,0,41.7
