step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
186,0.00372,0.00248,52.8966,0.02,0,0,0,0,0,0,3333,0,0,0,0,0,16.8
187,0.00374,0.00249333333,53.1549,0.02,0,0,0,0,0,0,3353,0,0,0,0,0,16.9
188,0.00376,0.00250666667,53.4128,0.02,0,0,0,0,0,0,3373,0,0,0,0,0,17.0
189,0.00378,0.00252,53.6707,0.02,0,0,0,0,0,0,3389,0,0,0,0,0,17.1
190,0.0038,0.00253333333,53.9297,0.02,0,0,0,0,0,0,3405,0,0,0,0,0,17.2
191,0.00382,0.00254666667,54.1874,0.02,0,0,0,0,0,0,3421,0,0,0,0,0,17.3
192,0.00384,0.00256,54.4461,0.02,0,0,0,0,0,0,3437,0,0,0,0,0,17.3
193,0.00386,0.00257333333,54.7031,0.02,0,0,0,0,0,0,3453,0,0,0,0,0,17.4
194,0.00388,0.00258666667,54.961,0.02,0,0,0,0,0,0,3469,0,0,0,0,0,17.5
195,0.0039,0.0026,55.219,0.02,0,0,0,0,0,0,3489,0,0,0,0,0,17.6
196,0.00392,0.00261333333,55.475,0.02,0,0,0,0,0,0,3509,0,0,0,0,0,17.7
197,0.00394,0.00262666667,55.7325,0.02,0,0,0,0,0,0,3529,0,0,0,0,0,17.8
198,0.00396,0.00264,55.9905,0.02,0,0,0,0,0,0,3549,0,0,0,0,0,17.9
199,0.00398,0.00265333333,56.2456,0.02,0,0,0,0,0,0,3569,0,0,0,0,0,17.9
200,0.004,0.00266666667,56.5027,0.02,0,0,0,0,0,0,3589,0,0,0,0,0,18.0
201,0.00402,0.00268,56.7581,0.02,0,0,0,0,0,0,3609,0,0,0,0,0,18.1
202,0.00404,0.00269333333,57.0158,0.02,0,0,0,0,0,0,3629,0,0,0,0,0,18.2
203,0.00406,0.00270666667,57.2719,0.02,0,0,0,0,0,0,3653,0,0,0,0,0,18.3
204,0.00408,0.00272,57.5274,0.02,0,0,0,0,0,0,3677,0,0,0,0,0,18.4
205,0.0041,0.00273333333,57.7826,0.02,0,0,0,0,0,0,3701,0,0,0,0,0,18.4
206,0.00412,0.00274666667,58.0392,0.02,0,0,0,0,0,0,3725,0,0,0,0,0,18.5
207,0.00414,0.00276,58.2958,0.02,0,0,0,0,0,0,3753,0,0,0,0,0,18.6
208,0.00416,0.00277333333,58.5504,0.02,0,0,0,0,0,0,3777,0,0,0,0,0,18.7
209,0.00418,0.00278666667,58.8068,0.02,0,0,0,0,0,0,3801,0,0,0,0,0,18.8
210,0.0042,0.0028,59.0631,0.02,0,0,0,0,0,0,3825,0,0,0,0,0,18.9
211,0.00422,0.00281333333,59.3182,0.02,0,0,0,0,0,0,3849,0,0,0,0,0,19.0
212,0.00424,0.00282666667,59.5745,0.02,0,0,0,0,0,0,3873,0,0,0,0,0,19.0
213,0.00426,0.00284,59.8292,0.02,0,0,0,0,0,0,3897,0,0,0,0,0,19.1
214,0.00428,0.00285333333,60.085,0.02,0,0,0,0,0,0,3921,0,0,0,0,0,19.2
215,0.0043,0.00286666667,60.3406,0.02,0,0,0,0,0,0,3945,0,0,0,0,0,19.3
