step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
241,0.0124,0.00826666667,83.6117,0.02,0,683,683,0,0,0,15462,0,931901,4779,0,0,201.1
242,0.01242,0.00828,83.7925,0.02,0,683,683,0,0,0,15898,0,934145,4779,0,0,201.3
243,0.01244,0.00829333333,84.0386,0.02,0,683,683,0,0,0,16075,0,936385,4779,0,0,201.7
244,0.01246,0.00830666667,84.2971,0.02,0,683,683,0,0,0,16203,0,938629,4779,0,0,202.1
245,0.01248,0.00832,84.5656,0.02,0,683,683,0,0,0,16289,0,940871,4779,0,0,202.4
246,0.0125,0.00833333333,84.8243,0.04,0,683,683,0,0,0,16382,0,943113,4779,0,0,202.8
247,0.01254,0.00836,85.3559,0.04,0,683,683,0,0,0,16449,0,945353,4783,0,0,203.2
248,0.01258,0.00838666667,85.8325,0.04,0,683,683,0,0,0,16500,0,947595,4783,0,0,203.5
249,0.01262,0.00841333333,86.2903,0.04,0,683,683,0,0,0,16546,0,949835,4783,0,0,203.8
250,0.01264,0.00842666667,86.4882,0.02,0,689,689,0,0,0,16758,0,965641,4795,0,0,204.8
251,0.01266,0.00844,86.6619,0.02,0,689,689,0,0,0,16824,0,967883,4795,0,0,205.0
252,0.01268,0.00845333333,86.8151,0.02,0,689,689,0,0,0,16886,0,970125,4795,0,0,205.3
253,0.0127,0.00846666667,86.9569,0.02,0,689,689,0,0,0,16945,0,972369,4795,0,0,205.5
254,0.01272,0.00848,87.0975,0.02,0,689,689,0,0,0,17011,0,974617,4795,0,0,205.8
255,0.01274,0.00849333333,87.2417,0.04,0,689,689,0,0,0,17069,0,976865,4795,0,0,206.0
256,0.01278,0.00852,87.8714,0.04,0,689,689,0,0,0,17130,0,979107,4829,0,0,206.3
257,0.01282,0.00854666667,88.3509,0.04,0,689,689,0,0,0,17261,0,981347,4829,0,0,206.6
258,0.01286,0.00857333333,88.7988,0.04,0,689,689,0,0,0,17301,0,983587,4829,0,0,206.9
